"","ntdid","name","city","state","zip","GEOID.msa","GEOID.tract","year","total_expenses","revenue_miles","revenue_hours","upt","fares","average_speed","avg_fare","farebox_recovery","geometry"
"780","1117","Plymouth & Brockton Street Railway Company","Plymouth","MA",2360,"14460","25023530500",2014,11146664,NA,NA,483621,6810105,NA,14.0814914985081,0.610954542094388,c(-70.6580999, 41.9394698)
"781","1118","MetroWest Regional Transit Authority","Framingham","MA",1702,"14460","25017383300",2008,4296293,532499,47784,506655,632201,11.143876611418,1.24779386367449,0.147150345658455,c(-71.4358733, 42.2781628)
"782","1118","MetroWest Regional Transit Authority","Framingham","MA",1702,"14460","25017383300",2009,3574540,654053,47796,322715,534440,13.6842622813625,1.65607424507693,0.149512944322906,c(-71.4358733, 42.2781628)
"783","1118","MetroWest Regional Transit Authority","Framingham","MA",1702,"14460","25017383300",2010,7079239,1168445,91819,416568,518721,12.7255252180921,1.24522526934378,0.0732735538382021,c(-71.4358733, 42.2781628)
"784","1118","MetroWest Regional Transit Authority","Framingham","MA",1702,"14460","25017383300",2011,8203112,1227378,98694,431773,529616,12.4361967292845,1.22660749977419,0.0645628146976416,c(-71.4358733, 42.2781628)
"785","1118","MetroWest Regional Transit Authority","Framingham","MA",1702,"14460","25017383300",2012,12985022,1548692,113141,514154,601273,13.6881590228122,1.16944145139394,0.0463051198527041,c(-71.4358733, 42.2781628)
"786","1118","MetroWest Regional Transit Authority","Framingham","MA",1702,"14460","25017383300",2013,14902590,1552961,124369,561012,645330,12.4867209674437,1.15029625034759,0.0433032110525754,c(-71.4358733, 42.2781628)
"787","1118","MetroWest Regional Transit Authority","Framingham","MA",1702,"14460","25017383300",2014,13926782,NA,NA,589684,594484,NA,1.00813995292394,0.0426863865608006,c(-71.4358733, 42.2781628)
"788","1118","MetroWest Regional Transit Authority","Framingham","MA",1702,"14460","25017383300",2015,3574540,1786487,132882,643769,589933,13.444160984934,0.916373730328736,0.165037459365401,c(-71.4358733, 42.2781628)
"789","1119","University Of New Hampshire - University Transportation Services","Durham","NH",3824,"14460","33017080203",2009,2865668,415166,24971,1115265,32348,16.6259260742461,0.0290047656834923,0.0112881185119839,c(-70.9264635, 43.1339679)
"790","1119","University Of New Hampshire - University Transportation Services","Durham","NH",3824,"14460","33017080203",2010,3663513,433344,25448,1101492,1335949,17.0286073561773,1.21285401982039,0.364663370922937,c(-70.9264635, 43.1339679)
"791","1119","University Of New Hampshire - University Transportation Services","Durham","NH",3824,"14460","33017080203",2011,3483191,447255,25442,1138687,1368123,17.5793962738778,1.20149171809286,0.392778633155632,c(-70.9264635, 43.1339679)
"792","1119","University Of New Hampshire - University Transportation Services","Durham","NH",3824,"14460","33017080203",2012,7233660,422372,25706,1094611,1426820,16.4308721699214,1.30349503156829,0.197247313254977,c(-70.9264635, 43.1339679)
"793","1119","University Of New Hampshire - University Transportation Services","Durham","NH",3824,"14460","33017080203",2013,6468502,518669,35554,1184426,1497722,14.5882038589188,1.26451293706825,0.231540780230106,c(-70.9264635, 43.1339679)
"794","1119","University Of New Hampshire - University Transportation Services","Durham","NH",3824,"14460","33017080203",2014,7441016,NA,NA,1242324,1605311,NA,1.29218384254027,0.215738146511175,c(-70.9264635, 43.1339679)
"795","1119","University Of New Hampshire - University Transportation Services","Durham","NH",3824,"14460","33017080203",2015,2865668,556103,35375,1342247,1796715,15.7202261484099,1.3385874581951,0.626979468661408,c(-70.9264635, 43.1339679)
"796","1122","Jalbert Leasing, Inc. dba C&J","Portsmouth","NH",3801,"14460","33015069200",2011,8776446,1423479,44331,604143,8655284,32.1102388847533,14.3265485158315,0.986194639606966,c(-70.7625532, 43.0717552)
"797","1122","Jalbert Leasing, Inc. dba C&J","Portsmouth","NH",3801,"14460","33015069200",2012,9267262,2080314,63420,630565,10536563,32.8021759697256,16.7097174755973,1.13696612872281,c(-70.7625532, 43.0717552)
"798","1122","Jalbert Leasing, Inc. dba C&J","Portsmouth","NH",3801,"14460","33015069200",2013,19797592,2227551,67901,640446,9854932,32.8058644202589,15.3876080106676,0.497784377009083,c(-70.7625532, 43.0717552)
"799","1122","Jalbert Leasing, Inc. dba C&J","Portsmouth","NH",3801,"14460","33015069200",2014,10754274,NA,NA,660419,12451028,NA,18.8532249980694,1.15777485304912,c(-70.7625532, 43.0717552)
"800","1123","Greater Derry Salem Cooperative Alliance for Regional Transportation","Salem","NH",3079,"14460","33015100302",2011,202794,99078,6028,10959,NA,16.436297279363,NA,NA,c(-71.2275578, 42.7662479)
"801","1123","Greater Derry Salem Cooperative Alliance for Regional Transportation","Salem","NH",3079,"14460","33015100302",2012,557331,85185,5965,14074,38315,14.2808046940486,2.72239590734688,0.0687472973870106,c(-71.2275578, 42.7662479)
"802","1123","Greater Derry Salem Cooperative Alliance for Regional Transportation","Salem","NH",3079,"14460","33015100302",2013,1093176,140981,9230,15148,28426,15.2742145178765,1.8765513599155,0.0260031321580423,c(-71.2275578, 42.7662479)
"803","1123","Greater Derry Salem Cooperative Alliance for Regional Transportation","Salem","NH",3079,"14460","33015100302",2014,504743,NA,NA,14105,20070,NA,1.4228996809642,0.0397628099844872,c(-71.2275578, 42.7662479)
"804","1125","Berkshire Regional Transit Authority Council on Aging","Pittsfield","MA",1201,"38340","25003900200",2011,793149,234159,26634,57248,183324,8.79173237215589,3.20227780883175,0.231134377021215,c(-73.2453824, 42.4500845)
"805","1125","Berkshire Regional Transit Authority Council on Aging","Pittsfield","MA",1201,"38340","25003900200",2012,575567,201040,20623,53317,185271,9.74833923289531,3.4748954367275,0.321893020273921,c(-73.2453824, 42.4500845)
"806","1125","Berkshire Regional Transit Authority Council on Aging","Pittsfield","MA",1201,"38340","25003900200",2013,1412554,224705,21929,59554,188276,10.2469332846915,3.16143332101958,0.133287647764262,c(-73.2453824, 42.4500845)
"807","1125","Berkshire Regional Transit Authority Council on Aging","Pittsfield","MA",1201,"38340","25003900200",2014,795517,NA,NA,58217,NA,NA,NA,NA,c(-73.2453824, 42.4500845)
"808","1126","Worcester Regional Transit Authority COA","Worcester","MA",1608,"49340","25027731700",2011,772489,232440,16469,40542,58208,14.1137895439917,1.43574564649006,0.0753512347748641,c(-71.8022812, 42.261272)
"809","1126","Worcester Regional Transit Authority COA","Worcester","MA",1608,"49340","25027731700",2012,1386688,232778,15560,41421,56359,14.9600257069409,1.36063832355568,0.0406428843402409,c(-71.8022812, 42.261272)
"810","1126","Worcester Regional Transit Authority COA","Worcester","MA",1608,"49340","25027731700",2013,1556085,301982,20342,39405,52886,14.8452462884672,1.34211394493085,0.0339865752834839,c(-71.8022812, 42.261272)
"811","1126","Worcester Regional Transit Authority COA","Worcester","MA",1608,"49340","25027731700",2014,1420516,NA,NA,41865,60237,NA,1.43883912576138,0.0424050133895007,c(-71.8022812, 42.261272)
"812","1128","Connecticut Department of Transportation- CTTransit Waterbury- NET","Waterbury","CT",6704,"16980","17043846310",2011,14115819,1585690,134390,2922018,1787807,11.7991666046581,0.611839831239917,0.126652729111928,c(-88.0414677, 41.7380954)
"813","1128","Connecticut Department of Transportation- CTTransit Waterbury- NET","Waterbury","CT",6704,"16980","17043846310",2012,22559236,1702139,140788,2515986,2090207,12.0900858027673,0.830770520980641,0.092654157259581,c(-88.0414677, 41.7380954)
"814","1128","Connecticut Department of Transportation- CTTransit Waterbury- NET","Waterbury","CT",6704,"16980","17043846310",2013,28196256,1806951,143591,2634439,2199123,12.5840129256012,0.834759506672958,0.0779934399801165,c(-88.0414677, 41.7380954)
"815","1128","Connecticut Department of Transportation- CTTransit Waterbury- NET","Waterbury","CT",6704,"16980","17043846310",2014,26991092,NA,NA,2870611,2325973,NA,0.810271053793078,0.0861755797060749,c(-88.0414677, 41.7380954)
"816","1130","Connecticut Department of Transportation -CTTRANSIT New Britain ","Berlin","CT",6037,"47900","51153900410",2011,2466265,622134,41202,710061,563278,15.0996068152031,0.793281140634396,0.22839313699055,c(-77.3096581, 38.6239112)
"817","1130","Connecticut Department of Transportation -CTTRANSIT New Britain ","Berlin","CT",6037,"47900","51153900410",2012,5396822,595118,40379,809561,617102,14.7383045642537,0.762267451124745,0.114345442558602,c(-77.3096581, 38.6239112)
"818","1130","Connecticut Department of Transportation -CTTRANSIT New Britain ","Berlin","CT",6037,"47900","51153900410",2013,5834492,587194,39862,819400,603754,14.7306708143094,0.736824505735904,0.103480131603574,c(-77.3096581, 38.6239112)
"819","1130","Connecticut Department of Transportation -CTTRANSIT New Britain ","Berlin","CT",6037,"47900","51153900410",2014,6099940,NA,NA,851224,590509,NA,0.693717517363232,0.0968057062856356,c(-77.3096581, 38.6239112)
"820","1132","State of Connecticut - CTTransit - Nason - Torrington-Winsted","Torrington","CT",6790,"45860","09005310700",2013,968624,55575,1663,18807,68669,33.4185207456404,3.65124687616313,0.070893349741489,c(-73.1585626, 41.8269891)
"821","1132","State of Connecticut - CTTransit - Nason - Torrington-Winsted","Torrington","CT",6790,"45860","09005310700",2014,503330,NA,NA,19813,NA,NA,NA,NA,c(-73.1585626, 41.8269891)
"822","1133","Boston Express Bus, Inc.","Concord","NH",3301,"18180","33013032300",2013,12579750,1226869,35674,559114,5570922,34.3911251892134,9.96383921704697,0.442848387289096,c(-71.5402813, 43.2061355)
"823","1133","Boston Express Bus, Inc.","Concord","NH",3301,"18180","33013032300",2014,6665637,NA,NA,583540,NA,NA,NA,NA,c(-71.5402813, 43.2061355)
"824","1135","Flight Line, Inc.","Salem","NH",3079,"14460","33015100302",2014,2753638,NA,NA,6453,89463,NA,13.8637842863784,0.0324890199801136,c(-71.2275578, 42.7662479)
"825","2002","Capital District Transportation Authority","Albany","NY",12206,"10580","36001000403",2006,55000541,7826327,645873,12876179,9398798,12.1174394966193,0.729936885779547,0.170885555471173,c(-73.7860276, 42.6757698)
"826","2002","Capital District Transportation Authority","Albany","NY",12206,"10580","36001000403",2007,56480179,8093738,687425,12941973,10283671,11.7739942539186,0.794598397014118,0.182075750857659,c(-73.7860276, 42.6757698)
"827","2002","Capital District Transportation Authority","Albany","NY",12206,"10580","36001000403",2008,73751431,8921035,727812,13903006,11403774,12.2573343116079,0.820238011837152,0.154624443829436,c(-73.7860276, 42.6757698)
"828","2002","Capital District Transportation Authority","Albany","NY",12206,"10580","36001000403",2009,86049608,8860979,718482,15411749,13127632,12.3329171781617,0.851793784079925,0.152558882081136,c(-73.7860276, 42.6757698)
"829","2002","Capital District Transportation Authority","Albany","NY",12206,"10580","36001000403",2010,86630779,8315877,673065,13801196,15414672,12.3552361213256,1.11690841866169,0.177935280946741,c(-73.7860276, 42.6757698)
"830","2002","Capital District Transportation Authority","Albany","NY",12206,"10580","36001000403",2011,85267244,8648793,678382,13821787,15005354,12.749148709724,1.08563053388104,0.175980286169446,c(-73.7860276, 42.6757698)
"831","2002","Capital District Transportation Authority","Albany","NY",12206,"10580","36001000403",2012,139901172,9317650,713033,14881818,15976468,13.0676280059969,1.07355620126519,0.114198242742384,c(-73.7860276, 42.6757698)
"832","2002","Capital District Transportation Authority","Albany","NY",12206,"10580","36001000403",2013,153658355,8905201,697047,15521163,16848884,12.7756105398919,1.08554262332017,0.109651596881927,c(-73.7860276, 42.6757698)
"833","2002","Capital District Transportation Authority","Albany","NY",12206,"10580","36001000403",2014,140881636,NA,NA,16412210,16660658,NA,1.01513799786866,0.118259969667019,c(-73.7860276, 42.6757698)
"834","2002","Capital District Transportation Authority","Albany","NY",12206,"10580","36001000403",2015,86049608,10490202,765809,16876832,17394787,13.6981962865414,1.03069029779997,0.202148358421342,c(-73.7860276, 42.6757698)
"835","2003","Broome County Department of Public Transportation","Vestal","NY",13850,"13780","36007014400",2006,10259335,1948435,154503,2961786,2308124,12.6109848999696,0.779301408001793,0.224977934729688,c(-76.053575, 42.0855898)
"836","2003","Broome County Department of Public Transportation","Vestal","NY",13850,"13780","36007014400",2007,10972719,2012547,155613,3078276,2555524,12.9330261610534,0.830180269735397,0.232897971778918,c(-76.053575, 42.0855898)
"837","2003","Broome County Department of Public Transportation","Vestal","NY",13850,"13780","36007014400",2008,14099525,2042234,158343,3255163,2643414,12.8975325716956,0.812068089985048,0.187482486112121,c(-76.053575, 42.0855898)
"838","2003","Broome County Department of Public Transportation","Vestal","NY",13850,"13780","36007014400",2009,13471840,2031337,158761,3110512,3178080,12.7949370437324,1.02172246884114,0.235905414553617,c(-76.053575, 42.0855898)
"839","2003","Broome County Department of Public Transportation","Vestal","NY",13850,"13780","36007014400",2010,13323549,1941372,150098,3017283,2960972,12.9340297672187,0.981337183154513,0.222235982319726,c(-76.053575, 42.0855898)
"840","2003","Broome County Department of Public Transportation","Vestal","NY",13850,"13780","36007014400",2011,13398876,1883099,143306,2779193,3075824,13.1404058448355,1.10673278178234,0.229558359969896,c(-76.053575, 42.0855898)
"841","2003","Broome County Department of Public Transportation","Vestal","NY",13850,"13780","36007014400",2012,24236288,1750211,139878,2471478,2853296,12.5124108151389,1.15448974257509,0.117728259377014,c(-76.053575, 42.0855898)
"842","2003","Broome County Department of Public Transportation","Vestal","NY",13850,"13780","36007014400",2013,25049683,1631753,138508,2346712,2903226,11.7809296213937,1.23714627103795,0.115898712171328,c(-76.053575, 42.0855898)
"843","2003","Broome County Department of Public Transportation","Vestal","NY",13850,"13780","36007014400",2014,22054874,NA,NA,2452455,2870210,NA,1.17034155570642,0.130139487534592,c(-76.053575, 42.0855898)
"844","2003","Broome County Department of Public Transportation","Vestal","NY",13850,"13780","36007014400",2015,13471840,1682314,139832,2366948,1744311,12.0309657303049,0.736945213836552,0.129478304374161,c(-76.053575, 42.0855898)
"845","2004","Niagara Frontier Transportation Authority","Buffalo","NY",14203,"15380","36029000500",2006,100528770,10195407,829870,23758048,24495512,12.2855471338884,1.03104059727466,0.243666683676723,c(-78.8750644, 42.8667771)
"846","2004","Niagara Frontier Transportation Authority","Buffalo","NY",14203,"15380","36029000500",2007,113514431,10507679,851084,24145786,25404306,12.3462302193438,1.05212172426278,0.223798029697211,c(-78.8750644, 42.8667771)
"847","2004","Niagara Frontier Transportation Authority","Buffalo","NY",14203,"15380","36029000500",2008,122898847,11210458,905511,26173336,26726826,12.3802560101423,1.02114709412663,0.217470111822937,c(-78.8750644, 42.8667771)
"848","2004","Niagara Frontier Transportation Authority","Buffalo","NY",14203,"15380","36029000500",2009,129723391,12416007,918847,28329904,28758688,13.512594588653,1.01513538485693,0.221692385454216,c(-78.8750644, 42.8667771)
"849","2004","Niagara Frontier Transportation Authority","Buffalo","NY",14203,"15380","36029000500",2010,126679651,11993859,911930,26799624,30661752,13.1521706709945,1.14411127559103,0.242041651977712,c(-78.8750644, 42.8667771)
"850","2004","Niagara Frontier Transportation Authority","Buffalo","NY",14203,"15380","36029000500",2011,129095133,10845001,924237,27437658,31650760,11.7340043733371,1.15355180824836,0.245173921467667,c(-78.8750644, 42.8667771)
"851","2004","Niagara Frontier Transportation Authority","Buffalo","NY",14203,"15380","36029000500",2012,250082994,11666605,1000792,30754679,32523832,11.65737236109,1.05752467778968,0.130052153806188,c(-78.8750644, 42.8667771)
"852","2004","Niagara Frontier Transportation Authority","Buffalo","NY",14203,"15380","36029000500",2013,256388121,11261038,968358,29750299,36488687,11.6290029100808,1.22649816057311,0.142318165356811,c(-78.8750644, 42.8667771)
"853","2004","Niagara Frontier Transportation Authority","Buffalo","NY",14203,"15380","36029000500",2014,251782794,318931,29576,26402909,36713995,10.7834392750879,1.39052840730542,0.14581613944597,c(-78.8750644, 42.8667771)
