ntdid,year,mode,fares
5041,2012,MB,129319
5041,2013,DR,47255
5041,2013,MB,124627
5041,2014,DR,NA
5041,2014,MB,NA
5041,2015,DR,NA
5041,2015,MB,NA
5042,2006,DR,0
5042,2006,MB,0
5042,2007,DR,0
5042,2007,MB,0
5042,2008,DR,0
5042,2008,MB,0
5042,2009,DR,NA
5042,2009,MB,NA
5042,2010,DR,0
5042,2010,MB,0
5042,2011,DR,NA
5042,2011,MB,NA
5042,2012,DR,NA
5042,2012,MB,NA
5042,2013,DR,NA
5042,2013,MB,NA
5042,2014,DR,NA
5042,2014,MB,NA
5042,2015,DR,NA
5042,2015,MB,NA
5043,2006,DR,125367
5043,2006,MB,919361
5043,2007,DR,115577
5043,2007,MB,979950
5043,2008,DR,128582
5043,2008,MB,996501
5043,2009,DR,360068
5043,2009,MB,954227
5043,2010,DR,263673
5043,2010,MB,1070791
5043,2011,DR,311954
5043,2011,MB,1248324
5043,2012,DR,308397
5043,2012,MB,1332088
5043,2013,DR,276096
5043,2013,MB,1464324
5043,2014,DR,116133
5043,2014,MB,1484838
5043,2015,DR,410377
5043,2015,MB,1464493
5044,2006,DR,98094
5044,2006,MB,957766
5044,2007,DR,99226
5044,2007,MB,987758
5044,2008,DR,114402
5044,2008,MB,1219143
5044,2009,DR,110726
5044,2009,MB,1138601
5044,2010,DR,111017
5044,2010,MB,1115442
5044,2011,DR,106902
5044,2011,MB,1230604
5044,2012,DR,113600
5044,2012,MB,1482067
5044,2013,DR,129833
5044,2013,MB,1688416
5044,2014,DR,124908
5044,2014,MB,1658945
5044,2015,DR,146204
5044,2015,MB,1569722
5045,2006,DR,24170
5045,2006,MB,948100
5045,2007,DR,24805
5045,2007,MB,864091
5045,2008,DR,29575
5045,2008,MB,929248
5045,2009,DR,36477
5045,2009,MB,865684
5045,2010,DR,37164
5045,2010,MB,743606
5045,2011,DR,33201
5045,2011,MB,696187
5045,2012,DR,35111
5045,2012,MB,735156
5045,2013,DR,38375
5045,2013,MB,733980
5045,2014,DR,34052
5045,2014,MB,713929
5045,2015,DR,37934
5045,2015,MB,747671
5047,2006,DR,32615
5047,2006,MB,799804
5047,2007,DR,33035
5047,2007,MB,875853
5047,2008,DR,62653
5047,2008,MB,920628
5047,2009,DR,61838
5047,2009,MB,911634
5047,2010,DR,53504
5047,2010,MB,922362
5047,2011,DR,90314
5047,2011,MB,944518
5047,2012,DR,106768
5047,2012,MB,1079540
5047,2013,DR,108070
5047,2013,MB,1248514
5047,2014,DR,118962
5047,2014,MB,1252642
5047,2015,DR,130418
5047,2015,MB,1303049
5048,2006,DR,411392
5048,2007,DR,439344
5048,2008,DR,245862
5048,2009,DR,3253
5050,2006,DR,615388
5050,2006,MB,7721439
5050,2007,DR,446826
5050,2007,MB,8464844
5050,2008,DR,768363
5050,2008,MB,9518627
5050,2009,DR,740092
5050,2009,MB,9480903
5050,2010,DR,883779
5050,2010,MB,8978818
5050,2011,DR,900254
5050,2011,MB,9501668
5050,2012,DR,933236
5050,2012,MB,10358182
5050,2013,DR,964675
5050,2013,MB,10389901
5050,2014,DR,1027232
5050,2014,MB,10354692
5050,2015,DR,1045666
5050,2015,MB,10187027
5051,2006,DR,42099
5051,2006,MB,1712359
5051,2007,DR,47069
5051,2007,MB,1909431
5051,2008,DR,58305
5051,2008,MB,2005233
5051,2009,DR,72126
5051,2009,MB,2143485
5051,2010,DR,74349
5051,2010,MB,2220201
5051,2011,DR,62698
5051,2011,MB,2348752
5051,2012,DR,60731
5051,2012,MB,2593743
5051,2013,DR,72907
5051,2013,MB,2753612
5051,2014,DR,97864
5051,2014,MB,2684942
5051,2015,DR,102941
5051,2015,MB,2854360
5052,2006,DR,50096
5052,2006,MB,1314757
5052,2007,DR,50737
5052,2007,MB,1297009
5052,2008,DR,61018
5052,2008,MB,1460185
5052,2009,DR,66193
5052,2009,MB,1143827
5052,2010,DR,91187
5052,2010,MB,1299165
5052,2011,DR,100484
5052,2011,MB,1301173
5052,2012,DR,99569
5052,2012,MB,1328171
5052,2013,DR,111574
5052,2013,MB,1320662
5052,2014,DR,125048
5052,2014,MB,1293001
5052,2015,DR,129590
5052,2015,MB,1279177
5053,2006,DR,45355
5053,2006,MB,84232
5053,2007,DR,54050
5053,2007,MB,100378
5053,2008,DR,42378
5053,2008,MB,142807
5053,2009,DR,43649
5053,2009,MB,144948
5053,2010,DR,39991
5053,2010,MB,139138
5053,2011,DR,40587
5053,2011,MB,143899
5053,2012,DR,43114
5053,2012,MB,147859
5053,2013,DR,44e3
5053,2013,MB,156e3
5053,2014,DR,51870
5053,2014,MB,183901
5053,2015,DR,50385
5053,2015,MB,184745
5054,2006,DR,56937
5054,2006,MB,181e3
5054,2007,DR,182795
5054,2007,MB,55229
5054,2008,DR,45441
5054,2008,MB,194399
5054,2009,DR,43841
5054,2009,MB,166409
5054,2010,DR,38774
5054,2010,MB,159873
5054,2011,DR,26806
5054,2011,MB,177014
5054,2012,DR,43177
5054,2012,MB,167258
5054,2013,DR,41222
5054,2013,MB,187617
5054,2014,DR,41988
5054,2014,MB,196346
5054,2015,DR,42343
5054,2015,MB,204882
5056,2006,DR,281496
5056,2006,MB,1417952
5056,2007,DR,229875
5056,2007,MB,1662176
5056,2008,DR,306984
5056,2008,MB,1822998
5056,2009,DR,321629
5056,2009,MB,2037712
5056,2010,DR,414218
5056,2010,MB,1729497
5056,2011,DR,306464
5056,2011,MB,1878024
5056,2012,DR,315058
5056,2012,MB,2454332
5056,2013,DR,334770
5056,2013,MB,2390253
5056,2014,DR,298758
5056,2014,MB,1582294
5056,2015,DR,319664
5056,2015,MB,1615991
5057,2006,DR,28083
5057,2006,MB,1048347
5057,2007,DR,144010
5057,2007,MB,827553
5057,2008,DR,170692
5057,2008,MB,902881
5057,2009,DR,189492
5057,2009,MB,994367
5057,2010,DR,218280
5057,2010,MB,982897
5057,2011,DR,258719
5057,2011,MB,970094
5057,2012,DR,249994
5057,2012,MB,1065592
5057,2013,DR,252913
5057,2013,FB,99236
5057,2013,MB,1002451
5057,2014,DR,200905
5057,2014,FB,126190
5057,2014,MB,841244
5057,2015,DR,183096
5057,2015,FB,110328
5057,2015,MB,917988
5058,2006,DR,167449
5058,2006,MB,842731
5058,2007,DR,171522
5058,2007,MB,903949
5058,2008,DR,208303
5058,2008,MB,971568
5058,2009,DR,206458
5058,2009,MB,1000265
5058,2010,DR,334608
5058,2010,MB,1119708
5058,2011,DR,206929
5058,2011,MB,1183485
5058,2012,DR,219257
5058,2012,MB,1220773
5058,2013,DR,225316
5058,2013,MB,1273497
5058,2014,DR,NA
5058,2014,MB,1282731
5058,2015,DR,265254
5058,2015,MB,1150666
5059,2006,DR,91407
5059,2006,MB,605302
5059,2007,DR,95441
5059,2007,MB,715683
5059,2008,DR,102069
5059,2008,MB,820879
5059,2009,DR,111383
5059,2009,MB,831862
5059,2010,DR,120057
5059,2010,MB,759728
5059,2011,DR,117090
5059,2011,MB,780719
5059,2012,DR,140051
5059,2012,MB,938793
5059,2013,DR,144008
5059,2013,MB,993325
5059,2014,DR,184351
5059,2014,MB,1053208
5059,2015,DR,199762
5059,2015,MB,1098714
5060,2006,DR,233687
5060,2006,MB,4331933
5060,2007,DR,244807
5060,2007,MB,4375727
5060,2008,DR,262340
5060,2008,MB,4918350
5060,2009,DR,274281
5060,2009,MB,5012314
5060,2010,DR,274895
5060,2010,MB,5585194
5060,2011,DR,267601
5060,2011,MB,5612513
5060,2012,DR,260073
5060,2012,MB,6314443
5060,2013,DR,245431
5060,2013,MB,6469045
5060,2014,DR,250389
5060,2014,MB,6810469
5060,2015,DR,257044
5060,2015,MB,7223714
5061,2006,DR,48711
5061,2006,MB,411996
5061,2007,DR,47334
5061,2007,MB,427688
5061,2008,DR,51126
5061,2008,MB,443472
5061,2009,DR,49300
5061,2009,MB,396206
5061,2010,DR,35870
5061,2010,DT,19339
5061,2010,MB,382904
5061,2011,DR,40957
5061,2011,DT,16589
5061,2011,MB,451962
5061,2012,DR,47451
5061,2012,DT,6312
5061,2012,MB,500554
5061,2013,DR,37181
5061,2013,DT,22392
5061,2013,MB,484639
5061,2014,DR,34680
5061,2014,DT,39848
5061,2014,MB,553651
5061,2015,DR,60187
5061,2015,DT,31428
5061,2015,MB,511348
5066,2006,DR,1314934
5066,2006,HR,211653708
5066,2006,MB,250327682
5066,2007,HR,198020403
5066,2007,MB,261649776
5066,2008,HR,203809557
5066,2008,MB,270011586
5066,2009,HR,230587978
5066,2009,MB,277525084
5066,2010,HR,239349891
5066,2010,MB,271642600
5066,2011,HR,250304754
5066,2011,MB,279457944
5066,2012,HR,262542243
5066,2012,MB,288620266
5066,2013,HR,278183527
5066,2013,MB,298824494
5066,2014,HR,290337682
5066,2014,MB,296824949
5066,2015,HR,299295661
5066,2015,MB,292070922
5088,2006,DR,87091
5088,2006,MB,508743
5088,2007,DR,104570
5088,2007,MB,504687
5088,2008,DR,163597
5088,2008,MB,445618
5088,2009,DR,133630
5088,2009,MB,448612
5088,2010,DR,296779
5088,2010,MB,413409
5088,2011,DR,241334
5088,2011,MB,436763
5088,2012,DR,408306
5088,2012,MB,418497
5088,2013,DR,332455
5088,2013,MB,425240
5088,2014,DR,278450
5088,2014,MB,449551
5088,2015,DR,278675
5088,2015,MB,451950
5090,2006,DR,52124
5090,2006,MB,146598
5090,2007,DR,41720
5090,2007,MB,147425
5090,2008,DR,37222
5090,2008,MB,165954
5090,2009,DR,33846
5090,2009,MB,170977
5090,2010,DR,57311
5090,2010,MB,174796
5090,2011,DR,72589
5090,2011,MB,180105
5090,2012,DR,86141
5090,2012,MB,183415
5090,2013,DR,90429
5090,2013,MB,192349
5090,2014,DR,NA
5090,2014,MB,NA
5090,2015,DR,NA
5090,2015,MB,NA
5091,2006,DR,112284
5091,2006,MB,388623
5091,2007,DR,194286
5091,2007,MB,386263
5091,2008,DR,184953
5091,2008,MB,450341
5091,2009,DR,144394
5091,2009,MB,436701
5091,2010,DR,176313
5091,2010,MB,410779
5091,2011,DR,17493
5091,2011,MB,433661
5091,2012,DR,7366
5091,2012,MB,413735
5091,2013,DR,7625
5091,2013,MB,447653
5091,2014,DR,7419
5091,2014,MB,445811
5091,2015,DR,NA
5091,2015,MB,NA
5092,2006,DR,104857
5092,2006,MB,1617486
5092,2007,DR,99556
5092,2007,MB,1623897
5092,2008,DR,127383
5092,2008,MB,1860144
5092,2009,DR,125611
5092,2009,MB,1871469
5092,2010,DR,133038
5092,2010,MB,1780100
5092,2011,DR,136820
5092,2011,MB,1909574
5092,2012,DR,139553
5092,2012,MB,1978766
5092,2013,DR,138264
5092,2013,MB,1966224
5092,2014,DR,166087
5092,2014,MB,1931379
5092,2015,DR,152858
5092,2015,MB,2115219
5093,2011,DR,127772
5093,2011,MB,245809
5093,2012,DR,16247
5093,2012,MB,139613
5093,2013,DR,146372
5093,2013,MB,1358
5093,2014,DR,NA
5093,2014,MB,NA
5093,2015,DR,NA
5093,2015,MB,NA
5095,2006,DR,110636
5095,2006,MB,628832
5095,2007,DR,132773
5095,2007,MB,527078
5095,2008,DR,99959
5095,2008,MB,486325
5095,2009,DR,57192
5095,2009,MB,411137
5095,2010,DR,19363
5095,2010,MB,138005
5095,2011,DR,25849
5095,2011,MB,147929
5095,2012,DR,30470
5095,2012,MB,154781
5095,2013,DR,22184
5095,2013,MB,112393
5095,2014,DR,36338
5095,2014,MB,77218
5095,2015,DR,NA
5095,2015,MB,NA
5096,2006,DR,124988
5096,2006,MB,1476148
5096,2007,DR,145096
5096,2007,MB,1540979
5096,2008,DR,143452
5096,2008,MB,1260637
5096,2009,DR,162461
5096,2009,MB,1591110
5096,2010,DR,128042
5096,2010,MB,1583295
5096,2011,DR,133090
5096,2011,MB,1705188
5096,2012,CB,615359
5096,2012,DR,134973
5096,2012,MB,1022954
5096,2013,CB,518291
5096,2013,DR,87360
5096,2013,MB,991233
5096,2014,CB,502892
5096,2014,DR,33264
5096,2014,MB,344003
5096,2015,CB,487734
5096,2015,DR,68123
5096,2015,MB,910271
5098,2012,DR,7132
5098,2012,MB,84699
5098,2013,DR,7734
5098,2013,MB,87565
5098,2014,DR,NA
5098,2014,MB,NA
5098,2015,CB,NA
5098,2015,DR,9302
5098,2015,MB,87784
5099,2006,DR,148080
5099,2006,MB,527112
5099,2007,DR,145896
5099,2007,MB,552196
5099,2008,DR,194365
5099,2008,MB,640702
5099,2009,DR,221477
5099,2009,MB,684416
5099,2010,DR,235153
5099,2010,MB,723574
5099,2011,DR,243515
5099,2011,MB,705103
5099,2012,DR,235486
5099,2012,MB,682133
5099,2013,DR,217056
5099,2013,MB,709843
5099,2014,DR,215292
5099,2014,MB,737465
5099,2015,DR,209752
5099,2015,MB,779801
5102,2006,DR,15575
5102,2006,MB,359339
5102,2007,DR,17358
5102,2007,MB,305822
5102,2008,DR,20425
5102,2008,MB,238067
5102,2009,DR,21245
5102,2009,MB,114952
5103,2006,DR,0
5103,2007,DR,0
5103,2008,DR,NA
5103,2009,DR,NA
5103,2010,DR,0
5103,2011,DR,0
5103,2012,DR,NA
5103,2013,DR,NA
5103,2013,DT,0
5103,2014,DR,NA
5103,2014,DT,0
5103,2015,DR,NA
5103,2015,DT,0
5104,2006,CR,17926713
5104,2007,CR,18735287
5104,2008,CR,19052691
5104,2009,CR,17718766
5104,2010,CR,17676916
5104,2011,CR,18183926
5104,2012,CR,19556464
5104,2013,CR,19341085
5104,2014,CR,19370692
5104,2015,CR,20698317
5107,2012,DR,18854
5107,2012,MB,21017
5107,2013,DR,10983
5107,2013,MB,21960
5107,2014,DR,7727
5107,2014,MB,30909
5107,2015,DR,7490
5107,2015,MB,29963
5108,2006,DR,9966
5108,2006,MB,354487
5108,2007,DR,10208
5108,2007,MB,407962
5108,2008,DR,14458
5108,2008,MB,413307
5108,2009,DR,20080
5108,2009,MB,385161
5108,2010,DR,21753
5108,2010,MB,409763
5108,2011,DR,19217
5108,2011,MB,439912
5108,2012,DR,16875
5108,2012,MB,510902
5108,2013,DR,14112
5108,2013,MB,595367
5108,2014,DR,NA
5108,2014,MB,NA
5108,2015,DR,14588
5108,2015,MB,NA
5109,2006,DR,6310
5109,2006,MB,178614
5109,2007,DR,5426
5109,2007,MB,207330
5109,2008,DR,5698
5109,2008,MB,212088
5109,2009,DR,5750
5109,2009,MB,198110
5109,2010,DR,8079
5109,2010,MB,260801
5109,2011,DR,10064
5109,2011,MB,184808
5109,2012,DR,14580
5109,2012,MB,204981
5109,2013,DR,13369
5109,2013,MB,204153
5109,2014,DR,15507
5109,2014,MB,193684
5109,2015,DR,NA
5109,2015,MB,NA
5110,2006,DR,56485
5110,2006,MB,1096676
5110,2007,DR,53029
5110,2007,MB,1237344
5110,2008,DR,62892
5110,2008,MB,1514682
5110,2009,DR,54781
5110,2009,MB,1535865
5110,2010,DR,48444
5110,2010,MB,1559494
5110,2011,DR,48413
5110,2011,MB,1601564
5110,2012,DR,49447
5110,2012,MB,1525951
5110,2013,DR,53284
5110,2013,MB,1545187
5110,2014,DR,53050
5110,2014,MB,1557842
5110,2015,DR,62086
5110,2015,MB,1582589
5113,2006,DR,13935303
5113,2006,MB,29481081
5113,2006,VP,3192134
5113,2007,DR,1297841
5113,2007,MB,31169839
5113,2007,VP,3420562
5113,2008,DR,1430405
5113,2008,MB,23160069
5113,2008,VP,3809750
5113,2009,DR,1638065
5113,2009,MB,27350008
5113,2009,VP,3845001
5113,2010,DR,1310653
5113,2010,DT,356517
5113,2010,MB,27015467
5113,2010,VP,3578691
5113,2011,DR,1347030
5113,2011,DT,365803
5113,2011,MB,29262270
5113,2011,VP,3675781
5113,2012,DR,1391546
5113,2012,DT,432185
5113,2012,MB,29919258
5113,2012,VP,3926622
5113,2013,DR,1452567
5113,2013,DT,388804
5113,2013,MB,30290079
5113,2013,VP,4158845
5113,2014,DR,1599093
5113,2014,DT,333684
5113,2014,MB,33432466
5113,2014,VP,4189130
5113,2015,DR,1598279
5113,2015,DT,361287
5113,2015,MB,33427691
5113,2015,VP,4035025
5117,2006,DR,444674
5117,2006,MB,636611
5117,2007,DR,503303
5117,2007,MB,687036
5117,2008,DR,619041
5117,2008,MB,925424
5117,2009,DR,519930
5117,2009,MB,911606
5117,2010,DR,460833
5117,2010,MB,982152
5117,2011,CB,740368
5117,2011,DR,528985
5117,2011,MB,257512
5117,2012,CB,614985
5117,2012,DR,440964
5117,2012,MB,270553
5117,2013,CB,626001
5117,2013,DR,449646
5117,2013,MB,276973
5117,2014,CB,588194
5117,2014,DR,497043
5117,2014,MB,289255
5117,2015,CB,516301
5117,2015,DR,546822
5117,2015,MB,281173
5118,2006,CR,213738444
5118,2007,CR,223146883
5118,2008,CR,237769628
5118,2009,CR,236067676
5118,2010,CR,235643554
5118,2011,CR,241577676
5118,2012,CR,298394322
5118,2013,CR,309448078
5118,2014,CR,311685272
5118,2015,CR,337413270
5119,2006,DR,403985
5119,2006,MB,23444999
5119,2007,DR,480308
5119,2007,MB,24608935
5119,2008,DR,543024
5119,2008,MB,27419612
5119,2009,DR,574865
5119,2009,MB,27284274
5119,2010,DR,235635
5119,2010,MB,25004975
5119,2011,DR,11608
5119,2011,DT,645079
5119,2011,MB,26159418
5119,2012,DR,14818
5119,2012,DT,584507
5119,2012,MB,23253660
5119,2013,DR,16945
5119,2013,DT,606684
5119,2013,MB,21341905
5119,2014,DR,20760
5119,2014,DT,619064
5119,2014,MB,18596179
5119,2015,DR,25503
5119,2015,DT,628148
5119,2015,MB,19052133
5131,2006,DR,443893
5131,2007,DR,371171
5131,2008,DR,79656
5131,2009,DR,67510
5131,2010,DR,48405
5131,2011,DR,30147
5131,2012,DR,34015
5131,2013,DR,29166
5131,2014,DR,14978
5131,2015,DR,10644
5132,2006,DR,284308
5132,2006,MB,6826
5132,2007,DR,272861
5132,2007,MB,7550
5132,2008,DR,288864
5132,2008,MB,11619
5132,2009,DR,244052
5132,2009,MB,16349
5132,2010,DR,339540
5132,2010,MB,9439
5132,2011,DR,280658
5132,2011,MB,23244
5132,2012,DR,264070
5132,2012,MB,26347
5132,2013,DR,293632
5132,2013,MB,30554
5132,2014,DR,NA
5132,2014,MB,NA
5132,2015,DR,NA
5132,2015,MB,NA
5133,2006,DR,109067
5133,2007,DR,119804
5133,2008,DR,114640
5133,2011,DR,139137
5133,2012,DR,167906
5133,2013,DR,175079
5133,2014,DR,170003
5133,2015,DR,NA
5138,2006,DR,364118
5138,2007,DR,416384
5138,2008,DR,380028
5138,2009,DR,173022
5138,2010,DR,108632
5138,2011,DR,90412
5138,2012,DR,104422
5141,2006,AG,991814
5141,2007,AG,1068241
5141,2008,AG,1084693
5141,2009,AG,844761
5141,2010,AG,900881
5141,2011,MG,911739
5141,2012,MG,1160574
5141,2013,MG,1556301
5141,2014,MG,1688923
5141,2015,MG,1453456
5142,2011,DR,NA
5142,2011,MB,NA
5142,2012,DR,1267
5142,2012,MB,49374
5142,2013,DR,2327
5142,2013,MB,40590
5142,2014,DR,2347
5142,2014,MB,31828
5142,2015,DR,NA
5142,2015,MB,NA
5143,2006,MB,9331
5143,2007,MB,10270
5143,2008,MB,10001
5143,2009,MB,9417
5143,2010,MB,9615
5143,2011,MB,10342
5143,2012,MB,9819
5143,2013,MB,10032
5143,2014,MB,9135
5143,2015,MB,8880
5145,2006,DR,305729
5145,2007,DR,352678
5145,2008,DR,312562
5145,2009,DR,296730
5145,2010,DR,9051
5145,2010,DT,394150
5145,2010,MB,0
5145,2011,DR,10180
5145,2011,DT,340666
5145,2011,MB,0
5145,2012,DR,7350
5145,2012,DT,182126
5145,2012,MB,NA
5145,2013,DR,4186
5145,2013,DT,316465
5145,2013,MB,NA
5145,2014,DR,3725
5145,2014,DT,287016
5145,2014,MB,NA
5145,2015,DR,3960
5145,2015,MB,NA
5146,2006,DR,163118
5146,2006,MB,1173858
5146,2006,VP,662418
5146,2007,DR,0
5146,2007,MB,0
5146,2007,VP,642153
5146,2008,DR,200376
5146,2008,MB,979023
5146,2008,VP,682994
5146,2009,DR,221737
5146,2009,MB,1022744
5146,2009,VP,524037
5146,2010,DR,225723
5146,2010,MB,1062423
5146,2010,VP,470458
5146,2011,DR,206073
5146,2011,MB,1071168
5146,2011,VP,476180
5146,2012,DR,188752
5146,2012,MB,2163798
5146,2012,VP,494588
5146,2013,DR,166518
5146,2013,MB,2194373
5146,2013,VP,414859
5146,2014,DR,170590
5146,2014,MB,2366276
5146,2014,VP,314353
5146,2015,DR,161087
5146,2015,MB,2344126
5146,2015,VP,232538
5147,2006,DR,117965
5147,2006,MB,72434
5147,2007,DR,123253
5147,2007,MB,75777
5148,2006,DR,2070654
5148,2006,MB,75515
5148,2007,DR,2272917
5148,2007,MB,77009
5148,2008,DR,2622184
5148,2008,MB,106929
5148,2009,DR,2555559
5148,2009,MB,108298
5148,2010,DR,2752107
5148,2010,MB,105145
5148,2011,DR,2885214
5148,2011,MB,118099
5148,2012,CB,11442
5148,2012,DR,3239730
5148,2012,MB,112066
5148,2013,CB,11731
5148,2013,DR,3048083
5148,2013,MB,115936
5148,2014,CB,6767
5148,2014,DR,3162665
5148,2014,MB,277301
5148,2015,CB,5896
5148,2015,DR,3427407
5148,2015,MB,265535
5149,2006,DR,413026
5149,2006,MB,119940
5149,2007,DR,439115
5149,2007,MB,133810
5149,2008,DR,434291
5149,2008,MB,150902
5149,2009,DR,347895
5149,2009,MB,149350
5149,2010,DR,205657
5149,2010,MB,189510
5149,2011,DR,245534
5149,2011,MB,239850
5149,2012,DT,240169
5149,2012,MB,265414
5149,2013,DR,6003
5149,2013,DT,114126
5149,2013,MB,286884
5149,2014,DR,28558
5149,2014,MB,298953
5149,2015,DR,40589
5149,2015,MB,255434
5152,2011,DR,188855
5152,2012,DR,234566
5152,2013,DR,238091
5152,2014,DR,228644
5152,2015,DR,232247
5154,2006,DR,1208808
5154,2006,MB,8296464
5154,2006,VP,524421
5154,2007,DR,1351023
5154,2007,MB,9896303
5154,2007,VP,683848
5154,2008,DR,1677508
5154,2008,MB,10457276
5154,2008,VP,736264
5154,2009,DR,1851090
5154,2009,MB,10344494
5154,2009,VP,630951
5154,2010,DR,1303966
5154,2010,MB,9806536
5154,2010,VP,658152
5154,2011,DR,1115337
5154,2011,MB,10348462
5154,2011,VP,774021
5154,2012,DR,1090928
5154,2012,MB,10141282
5154,2012,VP,765146
5154,2013,DR,1133062
5154,2013,MB,10435192
5154,2013,VP,741672
5154,2014,CB,470792
5154,2014,DR,1144024
5154,2014,MB,9942714
5154,2014,VP,741456
5154,2015,DR,887123
5154,2015,MB,1022300
5154,2015,VP,658256
5155,2006,DR,3814396
5155,2007,DR,3823481
5155,2008,DR,3954935
5155,2009,DR,4577920
5155,2010,DR,5156973
5155,2011,DR,5198427
5155,2012,DR,5712988
5155,2013,DR,6335538
5155,2014,DR,6771609
5155,2015,DR,7673575
5157,2006,DR,65697
5157,2006,MB,373485
5157,2007,DR,80954
5157,2007,MB,424787
5157,2008,DR,63868
5157,2009,DR,202482
5157,2009,MB,357916
5157,2010,DR,294358
5157,2010,MB,412191
5157,2011,DR,576256
5157,2011,MB,473981
5157,2012,CB,21779
5157,2012,DR,625523
5157,2012,MB,420405
5157,2013,CB,21889
5157,2013,DR,564204
5157,2013,MB,411739
5157,2014,CB,30947
5157,2014,DR,359519
5157,2014,MB,NA
5157,2015,CB,44757
5157,2015,DR,368138
5157,2015,MB,398380
5158,2006,MB,1327051
5158,2007,MB,1682607
5158,2008,MB,NA
5158,2009,MB,NA
5158,2010,MB,1642653
5158,2011,MB,1691895
5158,2012,MB,1903084
5158,2013,MB,1975777
5158,2014,MB,2126196
5158,2015,MB,0
5159,2006,DR,11919
5159,2006,MB,187865
5159,2007,DR,16293
5159,2007,MB,235403
5159,2008,DR,17881
5159,2008,MB,264375
5159,2009,DR,19550
5159,2009,MB,294604
5159,2010,DR,19369
5159,2010,MB,301187
5159,2011,DR,21380
5159,2011,MB,350453
5159,2012,DR,21311
5159,2012,MB,377193
5159,2013,DR,14788
5159,2013,MB,394372
5159,2014,CB,7494
5159,2014,DR,13124
5159,2014,MB,370551
5159,2015,CB,24074
5159,2015,DR,12376
5159,2015,MB,372120
5160,2006,DR,144644
5160,2006,MB,229532
5160,2007,DR,202354
5160,2007,MB,275587
5160,2008,DR,292521
5160,2008,MB,346812
5160,2009,DR,309656
5160,2009,MB,299515
5160,2010,DR,317355
5160,2010,MB,320051
5160,2011,CB,367231
5160,2011,DR,331306
5160,2012,CB,437016
5160,2012,DR,333474
5160,2013,CB,386423
5160,2013,DR,380302
5160,2014,CB,371500
5160,2014,DR,379765
5160,2015,CB,341580
5160,2015,DR,396159
5161,2006,DR,201126
5161,2006,MB,223986
5161,2007,DR,179196
5161,2007,MB,221419
5161,2008,DR,202928
5161,2008,MB,270683
5161,2009,DR,158234
5161,2009,MB,241231
5161,2010,DR,204427
5161,2010,MB,265123
5161,2011,DR,227122
5161,2011,MB,260839
5161,2012,CB,278770
5161,2012,DR,417792
5161,2013,CB,274443
5161,2013,DR,438678
5161,2014,CB,253675
5161,2014,DR,533926
5161,2015,CB,196308
5161,2015,DR,496455
5162,2011,DR,96068
5162,2012,DR,97078
5162,2013,DR,101948
5162,2014,DR,114624
5162,2015,DR,107762
5163,2006,DR,612493
5163,2007,DR,664579
5163,2008,DR,841817
5163,2009,DR,898258
5163,2010,DR,1025960
5163,2011,DR,1679025
5163,2012,DR,1630119
5163,2013,DR,1818580
5163,2014,DR,1709862
5163,2015,DR,1407296
5164,2006,DR,149864
5164,2007,DR,129987
5164,2008,DR,126672
5164,2009,DR,111845
5164,2010,DR,457853
5164,2011,DR,135462
5165,2006,DR,1687909
5165,2007,DR,1723669
5165,2008,DR,1775675
5165,2009,DR,1845201
5165,2010,DR,1824832
5165,2011,DR,1854345
5165,2012,DR,1882628
5165,2013,DR,1926851
5165,2014,DR,2044197
5165,2015,DR,2179499
5166,2006,DR,49055
5166,2006,MB,153076
5166,2007,DR,70724
5166,2007,MB,175643
5166,2008,DR,NA
5166,2008,MB,242050
5166,2009,DR,82122
5166,2009,MB,NA
5166,2010,DR,71785
5166,2010,MB,294359
5166,2011,DR,65105
5166,2011,MB,317930
5166,2012,DR,61451
5166,2012,MB,361042
5166,2013,DR,NA
5166,2013,MB,358472
5166,2014,DR,46751
5166,2014,MB,331810
5166,2015,DR,50254
5166,2015,MB,303369
5167,2006,DR,6951
5167,2007,DR,7018
5167,2008,DR,5869
5167,2009,DR,13411
5167,2010,DR,29602
5167,2011,DR,60201
5167,2012,DR,73301
5167,2013,DR,72288
5167,2014,DR,93772
5167,2015,DR,89005
5168,2006,DR,210319
5168,2007,DR,188737
5168,2008,DR,225414
5168,2009,DR,153796
5169,2006,DR,261295
5169,2007,DR,361050
5169,2008,DR,423350
5169,2009,DR,306342
5169,2010,DR,257972
5169,2011,DR,281933
5169,2012,DR,246100
5169,2013,DR,253869
5169,2014,DR,231188
5169,2015,DR,247095
5171,2006,DR,94360
5171,2006,MB,91171
5171,2007,DR,106353
5171,2007,MB,94605
5171,2008,DR,113778
5171,2008,MB,103988
5171,2009,DR,125240
5171,2009,MB,103481
5171,2010,DR,141072
5171,2010,DT,40892
5171,2010,MB,106542
5171,2011,DR,120126
5171,2011,DT,46602
5171,2011,MB,118925
5171,2012,DR,152040
5171,2012,DT,40921
5171,2012,MB,133065
5171,2013,DR,342194
5171,2013,DT,39116
5171,2013,MB,132788
5171,2014,DR,NA
5171,2014,DT,NA
5171,2014,MB,NA
5171,2015,DR,NA
5171,2015,DT,NA
5171,2015,MB,NA
5174,2006,DR,6450
5174,2006,MB,149525
5174,2007,DR,9980
5174,2007,MB,202003
5174,2008,DR,8904
5174,2008,MB,225781
5174,2009,DR,16135
5174,2009,MB,263957
