"","GEOID.msa","name","year","mode","total_expenses","revenue_miles","revenue_hours","upt","fares","average_speed","avg_fare","farebox_recovery"
"2632","22540","Fond du Lac, WI",2008,"MB",1077698,169083,12056,131350,103988,14.0248,0.7916863,0.09649085
"2633","22540","Fond du Lac, WI",2009,"DR",799637,224007,18995,53334,125240,11.79295,2.348221,0.1566211
"2634","22540","Fond du Lac, WI",2009,"MB",1084259,168736,11937,135579,103481,14.13554,0.7632524,0.09543937
"2635","22540","Fond du Lac, WI",2010,"DR",577368,165311,13625,37043,141072,12.13292,3.808331,0.2443364
"2636","22540","Fond du Lac, WI",2010,"DT",227518,71793,3752,19072,40892,19.13459,2.144086,0.1797308
"2637","22540","Fond du Lac, WI",2010,"MB",1043666,167537,12665,138731,106542,13.22835,0.7679754,0.1020844
"2638","22540","Fond du Lac, WI",2011,"DR",592946,160327,14674,37123,120126,10.92592,3.235891,0.2025918
"2639","22540","Fond du Lac, WI",2011,"DT",333137,67904,3798,17726,46602,17.87888,2.62902,0.1398884
"2640","22540","Fond du Lac, WI",2011,"MB",1119860,163743,11962,132907,118925,13.6886,0.8947986,0.1061963
"2641","22540","Fond du Lac, WI",2012,"DR",533194,148194,14058,38356,152040,10.54161,3.963917,0.2851495
"2642","22540","Fond du Lac, WI",2012,"DT",95378,48056,2442,12369,40921,19.67895,3.308352,0.4290402
"2643","22540","Fond du Lac, WI",2012,"MB",994951,161814,11944,170898,133065,13.54772,0.7786223,0.1337403
"2644","22540","Fond du Lac, WI",2013,"DR",1121502,157127,15334,37844,342194,10.24697,9.042226,0.3051212
"2645","22540","Fond du Lac, WI",2013,"DT",203910,43464,2145,11217,39116,20.26294,3.487207,0.1918297
"2646","22540","Fond du Lac, WI",2013,"MB",2073078,145116,10861,163810,132788,13.3612,0.8106221,0.06405355
"2647","22540","Fond du Lac, WI",2014,"DR",539133,0,0,36779,0,NA,0,0
"2648","22540","Fond du Lac, WI",2014,"DT",80969,0,0,10521,0,NA,0,0
"2649","22540","Fond du Lac, WI",2014,"MB",949683,0,0,154184,0,NA,0,0
"2650","22540","Fond du Lac, WI",2015,"DR",799637,173812,15571,35399,0,11.16255,0,0
"2651","22540","Fond du Lac, WI",2015,"MB",1084259,146290,11169,159279,0,13.09786,0,0
"2652","22660","Fort Collins, CO",2006,"DR",2786504,618732,53584,98326,272834,11.54695,2.77479,0.09791265
"2653","22660","Fort Collins, CO",2006,"MB",4924539,762990,61953,1579591,682125,12.31563,0.4318365,0.1385155
"2654","22660","Fort Collins, CO",2006,"VP",130853,349354,12559,35504,129553,27.81702,3.648969,0.9900652
"2655","22660","Fort Collins, CO",2007,"DR",2188222,409305,37826,64038,223230,10.82073,3.485899,0.1020143
"2656","22660","Fort Collins, CO",2007,"MB",6175398,898249,73991,1745252,767931,12.13998,0.4400115,0.1243533
"2657","22660","Fort Collins, CO",2007,"VP",196092,380337,13150,36155,193592,28.92297,5.354501,0.9872509
"2658","22660","Fort Collins, CO",2008,"DR",4009541,336472,31084,55142,178503,10.8246,3.237151,0.04451956
"2659","22660","Fort Collins, CO",2008,"MB",7109912,935763,76478,2009495,819308,12.23571,0.4077184,0.1152346
"2660","22660","Fort Collins, CO",2008,"VP",334933,636849,21504,53362,334933,29.61537,6.27662,1
"2661","22660","Fort Collins, CO",2009,"DR",4024844,316365,26519,51608,149924,11.92975,2.905053,0.03724964
"2662","22660","Fort Collins, CO",2009,"MB",6736914,947759,82301,2050034,905700,11.51577,0.4417976,0.1344384
"2663","22660","Fort Collins, CO",2009,"VP",1397440,1848807,64260,168386,835078,28.77073,4.959308,0.597577
"2664","22660","Fort Collins, CO",2010,"DR",3815587,308233,24582,48568,122142,12.53897,2.514866,0.03201133
"2665","22660","Fort Collins, CO",2010,"MB",6983178,1045588,88982,2172479,1008092,11.75056,0.4640284,0.1443601
"2666","22660","Fort Collins, CO",2010,"VP",1277428,2079705,62730,164318,832987,33.15328,5.069359,0.6520814
"2667","22660","Fort Collins, CO",2011,"DR",521427,39186,3236,7582,11720,12.10939,1.545766,0.02247678
"2668","22660","Fort Collins, CO",2011,"DT",2221542,166893,20407,37851,76968,8.178223,2.033447,0.03464621
"2669","22660","Fort Collins, CO",2011,"MB",7788369,1164320,87384,2282649,1138433,13.32418,0.4987333,0.1461709
"2670","22660","Fort Collins, CO",2011,"VP",1180117,2041472,59484,152009,793661,34.31968,5.221145,0.6725274
"2671","22660","Fort Collins, CO",2012,"DR",490420,41536,3510,7652,12164,11.83362,1.58965,0.02480323
"2672","22660","Fort Collins, CO",2012,"DT",2228808,156942,19429,37747,129169,8.077719,3.421967,0.0579543
"2673","22660","Fort Collins, CO",2012,"MB",16017528,1204699,89138,2403742,1183057,13.51499,0.492173,0.07386015
"2674","22660","Fort Collins, CO",2012,"VP",2216842,2058710,55245,147027,772905,37.26509,5.256892,0.3486514
"2675","22660","Fort Collins, CO",2013,"DR",660670,41196,3580,7742,12840,11.50726,1.658486,0.01943482
"2676","22660","Fort Collins, CO",2013,"DT",3131959,154546,17770,34121,107382,8.697017,3.147094,0.03428589
"2677","22660","Fort Collins, CO",2013,"MB",17112706,1213687,89247,2371088,1117334,13.59919,0.4712326,0.06529265
"2678","22660","Fort Collins, CO",2013,"VP",2092552,2039015,52939,147840,808473,38.51631,5.468567,0.3863574
"2679","22660","Fort Collins, CO",2014,"DR",561786,0,0,9186,15646,NA,1.703244,0.02785046
"2680","22660","Fort Collins, CO",2014,"DT",2392534,0,0,34583,88535,NA,2.560073,0.0370047
"2681","22660","Fort Collins, CO",2014,"MB",19291360,0,0,2173208,1349944,NA,0.6211757,0.06997661
"2682","22660","Fort Collins, CO",2014,"RB",3139556,0,0,568447,234263,NA,0.4121105,0.0746166
"2683","22660","Fort Collins, CO",2014,"VP",2104846,0,0,143449,909348,NA,6.339173,0.4320259
"2684","22660","Fort Collins, CO",2015,"DR",4024844,49823,3576,9606,16896,13.93261,1.758901,0.004197927
"2685","22660","Fort Collins, CO",2015,"MB",6736914,1382700,100648,2391364,1810802,13.73798,0.7572256,0.2687881
"2686","22660","Fort Collins, CO",2015,"VP",1397440,1829542,41201,121227,759230,44.40528,6.262879,0.5433006
"2687","22900","Fort Smith, AR-OK",2006,"DR",745330,187565,13224,32543,41139,14.18368,1.264143,0.05519569
"2688","22900","Fort Smith, AR-OK",2006,"MB",1165773,299569,22708,170199,106935,13.19222,0.6282939,0.09172884
"2689","22900","Fort Smith, AR-OK",2007,"DR",714620,167662,11739,29430,58800,14.28248,1.997961,0.08228149
"2690","22900","Fort Smith, AR-OK",2007,"MB",1327149,315760,24484,196198,92706,12.89659,0.4725125,0.0698535
"2691","22900","Fort Smith, AR-OK",2008,"DR",1017353,151088,9786,28873,70345,15.4392,2.436359,0.06914512
"2692","22900","Fort Smith, AR-OK",2008,"MB",1228573,281454,22751,224433,101229,12.37106,0.4510433,0.08239559
"2693","22900","Fort Smith, AR-OK",2009,"DR",785505,181368,12655,27599,37801,14.33173,1.369651,0.04812318
"2694","22900","Fort Smith, AR-OK",2009,"MB",1281137,272610,21358,197098,113402,12.76384,0.5753585,0.08851668
"2695","22900","Fort Smith, AR-OK",2010,"DR",940359,186778,13622,28715,52577,13.7115,1.830994,0.05591163
"2696","22900","Fort Smith, AR-OK",2010,"MB",1211640,275328,21305,214033,102358,12.92316,0.4782347,0.08447889
"2697","22900","Fort Smith, AR-OK",2011,"DR",1211423,182259,12551,29208,54852,14.52147,1.877979,0.04527898
"2698","22900","Fort Smith, AR-OK",2011,"MB",1253623,275666,21145,225198,103237,13.03694,0.4584277,0.08235091
"2699","22900","Fort Smith, AR-OK",2012,"DR",1044022,199787,12350,34480,39424,16.17709,1.143387,0.03776166
"2700","22900","Fort Smith, AR-OK",2012,"MB",1225591,237829,18140,229417,125402,13.11075,0.5466116,0.1023196
"2701","22900","Fort Smith, AR-OK",2013,"DR",2148178,213555,13615,34117,40693,15.68527,1.192748,0.01894303
"2702","22900","Fort Smith, AR-OK",2013,"MB",2521776,248422,18164,249440,129460,13.67661,0.5190026,0.05133684
"2703","22900","Fort Smith, AR-OK",2014,"DR",943303,0,0,31245,0,NA,0,0
"2704","22900","Fort Smith, AR-OK",2014,"MB",1357437,0,0,241742,0,NA,0,0
"2705","22900","Fort Smith, AR-OK",2015,"DR",785505,147856,8531,23745,0,17.33161,0,0
"2706","22900","Fort Smith, AR-OK",2015,"MB",1281137,291431,20868,243407,0,13.96545,0,0
"2707","23060","Fort Wayne, IN",2006,"DR",1208100,264239,17714,48736,98094,14.91696,2.012763,0.08119692
"2708","23060","Fort Wayne, IN",2006,"MB",8032503,1480630,110709,1886851,957766,13.37407,0.5076002,0.1192363
"2709","23060","Fort Wayne, IN",2007,"DR",1240686,273978,18926,48744,99226,14.47628,2.035656,0.07997672
"2710","23060","Fort Wayne, IN",2007,"MB",8779255,1579481,113884,1934680,987758,13.86921,0.5105537,0.1125105
"2711","23060","Fort Wayne, IN",2008,"DR",2699244,275464,19633,51688,114402,14.03066,2.213318,0.04238298
"2712","23060","Fort Wayne, IN",2008,"MB",9325443,1526520,110080,2061609,1219143,13.86737,0.5913551,0.130733
"2713","23060","Fort Wayne, IN",2009,"DR",3376272,250628,24358,45692,110726,10.28935,2.423313,0.03279534
"2714","23060","Fort Wayne, IN",2009,"MB",9798273,1409922,100867,1791787,1138601,13.97803,0.6354556,0.1162043
"2715","23060","Fort Wayne, IN",2010,"DR",2855438,246876,17811,43897,111017,13.86087,2.529034,0.03887915
"2716","23060","Fort Wayne, IN",2010,"MB",9557573,1444169,106200,1888036,1115442,13.59858,0.5907949,0.1167077
"2717","23060","Fort Wayne, IN",2011,"DR",2709324,241868,17778,44475,106902,13.6049,2.403642,0.03945707
"2718","23060","Fort Wayne, IN",2011,"MB",9571040,1437481,103551,1964377,1230604,13.88186,0.6264602,0.1285758
"2719","23060","Fort Wayne, IN",2012,"DR",2864190,251373,18761,47378,113600,13.3987,2.397737,0.03966217
"2720","23060","Fort Wayne, IN",2012,"MB",19162864,1441800,103937,2061576,1482067,13.87186,0.7189,0.07734058
"2721","23060","Fort Wayne, IN",2013,"DR",4561049,269876,20387,56475,129833,13.23765,2.298946,0.0284656
"2722","23060","Fort Wayne, IN",2013,"MB",19999166,1487759,106204,1978903,1688416,14.0085,0.8532081,0.08442432
"2723","23060","Fort Wayne, IN",2014,"DR",3595864,0,0,53981,124908,NA,2.313925,0.03473658
"2724","23060","Fort Wayne, IN",2014,"MB",21880810,0,0,1997033,1658945,NA,0.8307049,0.07581735
"2725","23060","Fort Wayne, IN",2015,"DR",3376272,332213,22921,67292,146204,14.49383,2.17268,0.04330338
"2726","23060","Fort Wayne, IN",2015,"MB",9798273,1457953,104373,1902307,1569722,13.96868,0.8251675,0.1602039
"2727","23420","Fresno, CA",2006,"DR",4771163,982540,76193,133727,103339,12.89541,0.7727609,0.02165908
"2728","23420","Fresno, CA",2006,"MB",30770180,4229020,359712,11808724,7371888,11.75668,0.6242747,0.239579
"2729","23420","Fresno, CA",2007,"DR",4637319,963836,89663,146693,114096,10.74954,0.7777876,0.02460387
"2730","23420","Fresno, CA",2007,"MB",33670221,4335012,366378,12080346,7819099,11.83208,0.6472579,0.2322259
"2731","23420","Fresno, CA",2008,"DR",11304962,1172610,110842,222428,145253,10.57911,0.6530338,0.01284861
"2732","23420","Fresno, CA",2008,"MB",36717970,4661278,399132,16925826,8850097,11.67854,0.5228753,0.241029
"2733","23420","Fresno, CA",2009,"DR",11814662,1119986,104318,234423,154557,10.73627,0.6593082,0.0130818
"2734","23420","Fresno, CA",2009,"MB",37005244,4690193,372809,14062016,9311431,12.58069,0.662169,0.2516246
"2735","23420","Fresno, CA",2010,"DR",11959256,1609206,101788,238707,159434,15.80939,0.6679067,0.01333143
"2736","23420","Fresno, CA",2010,"MB",37043267,4563016,391873,17589425,8655263,11.64412,0.492072,0.2336528
"2737","23420","Fresno, CA",2011,"DR",11685494,1191892,98086,227955,201506,12.1515,0.8839727,0.01724411
"2738","23420","Fresno, CA",2011,"MB",38693929,3893426,331983,15778132,8851741,11.72779,0.5610132,0.228763
"2739","23420","Fresno, CA",2012,"DR",12030622,1123877,93727,209473,267557,11.99096,1.277286,0.02223966
"2740","23420","Fresno, CA",2012,"MB",78736892,3881078,329955,14304222,9683538,11.76245,0.6769706,0.122986
"2741","23420","Fresno, CA",2013,"DR",18263469,1094217,92660,203999,271059,11.80895,1.328727,0.01484159
"2742","23420","Fresno, CA",2013,"MB",80474088,3861958,328312,12442248,9590617,11.76307,0.7708106,0.1191765
"2743","23420","Fresno, CA",2014,"DR",11970606,0,0,207322,278091,NA,1.341348,0.02323115
"2744","23420","Fresno, CA",2014,"MB",75707706,0,0,12059050,8821378,NA,0.7315152,0.1165189
"2745","23420","Fresno, CA",2015,"DR",11814662,1147886,99946,209431,298822,11.48506,1.426828,0.02529247
"2746","23420","Fresno, CA",2015,"MB",37005244,3869787,329090,11284296,8501278,11.75905,0.7533725,0.2297317
"2747","23460","Gadsden, AL",2011,"DR",0,0,0,0,0,NA,NA,NA
"2748","23460","Gadsden, AL",2011,"MB",0,0,0,0,0,NA,NA,NA
"2749","23460","Gadsden, AL",2012,"DR",601301,218386,13320,40912,54628,16.39535,1.335256,0.09084967
"2750","23460","Gadsden, AL",2012,"MB",476674,203586,11352,68521,29396,17.93393,0.4290072,0.06166898
"2751","23460","Gadsden, AL",2013,"DR",1140116,199145,12601,35815,50295,15.8039,1.4043,0.04411393
"2752","23460","Gadsden, AL",2013,"MB",908410,181927,11426,80548,28945,15.92219,0.3593509,0.03186337
"2753","23460","Gadsden, AL",2014,"DR",479301,0,0,36028,42883,NA,1.190269,0.08946987
"2754","23460","Gadsden, AL",2014,"MB",385725,0,0,85264,25616,NA,0.3004316,0.06641001
"2755","23540","Gainesville, FL",2006,"DR",618068,221945,15882,38186,0,13.97463,0,0
"2756","23540","Gainesville, FL",2006,"MB",14568986,2679969,236312,8562284,7961439,11.34081,0.9298266,0.5464649
"2757","23540","Gainesville, FL",2007,"DR",668888,255471,19396,36491,0,13.17132,0,0
"2758","23540","Gainesville, FL",2007,"MB",15490468,2789048,247350,8939334,8638494,11.27571,0.9663465,0.5576651
"2759","23540","Gainesville, FL",2008,"DR",1546342,275353,22468,38314,0,12.25534,0,0
"2760","23540","Gainesville, FL",2008,"MB",16396047,2846734,247834,9004928,8870168,11.48645,0.9850349,0.5409943
"2761","23540","Gainesville, FL",2009,"DR",2265638,327670,24601,39728,0,13.31938,0,0
"2762","23540","Gainesville, FL",2009,"MB",16578691,2821703,248819,8939980,9723296,11.34038,1.087619,0.5864936
"2763","23540","Gainesville, FL",2010,"DR",2394814,366785,22822,44020,0,16.07155,0,0
"2764","23540","Gainesville, FL",2010,"MB",16673905,2808703,255786,9373060,10256958,10.98068,1.094302,0.6151503
"2765","23540","Gainesville, FL",2011,"DR",2261754,421344,25160,45296,0,16.74658,0,0
"2766","23540","Gainesville, FL",2011,"MB",18796130,3138234,272364,9964034,11166654,11.52221,1.120696,0.5940933
"2767","23540","Gainesville, FL",2012,"DR",2342380,470191,27791,49526,0,16.91882,0,0
"2768","23540","Gainesville, FL",2012,"MB",41368202,3297766,288112,10652169,12466279,11.44613,1.170304,0.3013493
"2769","23540","Gainesville, FL",2013,"DR",4318593,502344,30829,51092,151230,16.29453,2.959955,0.03501835
"2770","23540","Gainesville, FL",2013,"MB",42833342,3317239,290802,10832674,13509645,11.40721,1.24712,0.3154002
"2771","23540","Gainesville, FL",2014,"DR",3417642,0,0,51226,150159,NA,2.931304,0.04393643
"2772","23540","Gainesville, FL",2014,"MB",45266030,0,0,10814433,14582397,NA,1.34842,0.3221488
"2773","23540","Gainesville, FL",2015,"DR",2265638,567775,31842,50971,158397,17.83101,3.107591,0.06991276
"2774","23540","Gainesville, FL",2015,"MB",16578691,3552939,302943,10251248,13823703,11.72808,1.34849,0.8338236
"2775","23580","Gainesville, GA",2009,"DR",506726,105764,9995,29096,41122,10.58169,1.413321,0.08115234
"2776","23580","Gainesville, GA",2009,"MB",589623,176297,10836,115245,56631,16.26956,0.4913966,0.09604612
"2777","23580","Gainesville, GA",2010,"DR",577947,163415,10248,27234,41314,15.94604,1.517001,0.07148406
"2778","23580","Gainesville, GA",2010,"MB",633534,189060,10063,119671,51227,18.78764,0.4280653,0.08085912
"2779","23580","Gainesville, GA",2011,"DR",566552,152454,9935,27099,41618,15.34514,1.535776,0.07345839
"2780","23580","Gainesville, GA",2011,"MB",753331,269204,20916,175834,62484,12.87072,0.3553579,0.08294362
"2781","23580","Gainesville, GA",2012,"DR",1172020,175582,12397,25066,41551,14.16327,1.657664,0.03545247
"2782","23580","Gainesville, GA",2012,"MB",1462994,253824,19391,240190,87961,13.08978,0.3662142,0.06012396
"2783","23580","Gainesville, GA",2013,"DR",1442801,188738,12620,25345,25801,14.95547,1.017992,0.01788258
"2784","23580","Gainesville, GA",2013,"MB",1545858,220320,18631,155760,107152,11.82545,0.6879301,0.06931555
"2785","23580","Gainesville, GA",2014,"DR",1138200,0,0,24698,29021,NA,1.175034,0.02549728
"2786","23580","Gainesville, GA",2014,"MB",1514040,0,0,146798,80436,NA,0.5479366,0.05312673
"2787","23580","Gainesville, GA",2015,"DR",506726,188704,12173,26970,0,15.50185,0,0
"2788","23580","Gainesville, GA",2015,"MB",589623,235115,19003,149594,0,12.37252,0,0
"2789","24020","Glens Falls, NY",2006,"DR",96250,15762,2245,3230,4162,7.020935,1.288545,0.04324156
"2790","24020","Glens Falls, NY",2006,"MB",1022864,293091,17980,312448,201977,16.30095,0.646434,0.1974622
"2791","24020","Glens Falls, NY",2007,"DR",91248,13727,2245,2885,4420,6.114477,1.532062,0.04843942
"2792","24020","Glens Falls, NY",2007,"MB",1131937,304820,18000,326576,226424,16.93444,0.6933271,0.2000323
"2793","24020","Glens Falls, NY",2008,"DR",109297,14963,2084,3104,7600,7.179942,2.448454,0.0695353
"2794","24020","Glens Falls, NY",2008,"MB",1205142,305687,18524,336198,248827,16.50221,0.7401204,0.2064711
"2795","24020","Glens Falls, NY",2009,"DR",115625,15146,1946,2940,6915,7.783145,2.352041,0.05980541
"2796","24020","Glens Falls, NY",2009,"MB",1131733,317058,18526,316535,257217,17.11422,0.8126021,0.2272771
"2797","24020","Glens Falls, NY",2010,"DR",242644,14078,2108,2450,6614,6.678368,2.699592,0.02725804
"2798","24020","Glens Falls, NY",2010,"MB",1194946,329755,18533,322667,263499,17.79286,0.8166283,0.2205112
"2799","24020","Glens Falls, NY",2011,"DR",122654,15068,2204,2142,6044,6.836661,2.821662,0.04927683
"2800","24020","Glens Falls, NY",2011,"MB",1326158,335968,18553,338844,281756,18.10855,0.8315213,0.2124604
"2801","24020","Glens Falls, NY",2012,"DR",123825,13979,1980,1895,5269,7.060101,2.780475,0.04255199
"2802","24020","Glens Falls, NY",2012,"MB",1439909,335986,18569,340001,279433,18.09392,0.8218593,0.194063
"2803","24020","Glens Falls, NY",2013,"DR",254526,17488,2032,2324,6548,8.606299,2.817556,0.02572625
"2804","24020","Glens Falls, NY",2013,"MB",2860352,330884,18575,331728,280395,17.81341,0.8452558,0.09802814
"2805","24020","Glens Falls, NY",2014,"DR",125021,0,0,2530,0,NA,0,0
"2806","24020","Glens Falls, NY",2014,"MB",1448321,0,0,339105,0,NA,0,0
"2807","24020","Glens Falls, NY",2015,"DR",115625,17370,2008,2540,0,8.650398,0,0
"2808","24020","Glens Falls, NY",2015,"MB",1131733,324396,18652,374459,0,17.39202,0,0
"2809","24140","Goldsboro, NC",2012,"DR",1840116,1033079,59067,115618,1141195,17.48995,9.870392,0.6201756
"2810","24140","Goldsboro, NC",2012,"MB",1086539,405909,25880,219241,169061,15.68427,0.7711195,0.1555959
"2811","24140","Goldsboro, NC",2013,"DR",2949362,916266,49760,94978,1163723,18.41371,12.25255,0.3945677
"2812","24140","Goldsboro, NC",2013,"MB",1799396,392533,23019,254504,179121,17.05257,0.7038043,0.09954507
"2813","24140","Goldsboro, NC",2014,"DR",1519719,0,0,70631,17369,NA,0.2459119,0.01142909
"2814","24140","Goldsboro, NC",2014,"MB",1144867,0,0,222090,135209,NA,0.6088027,0.1181002
"2815","24220","Grand Forks, ND-MN",2006,"DR",248425,245536,12968,43536,0,18.93399,0,0
"2816","24220","Grand Forks, ND-MN",2006,"MB",1408363,304320,20824,245572,144437,14.61391,0.5881656,0.1025567
"2817","24220","Grand Forks, ND-MN",2007,"DR",401902,245610,19135,56063,135785,12.83564,2.422007,0.337856
"2818","24220","Grand Forks, ND-MN",2007,"MB",1493009,353701,23136,231296,135786,15.28791,0.5870659,0.09094788
"2819","24220","Grand Forks, ND-MN",2008,"DR",1006118,233758,35912,60053,147903,6.509189,2.462874,0.1470036
"2820","24220","Grand Forks, ND-MN",2008,"MB",1587727,374692,24959,298632,161674,15.0123,0.541382,0.1018273
"2821","24220","Grand Forks, ND-MN",2009,"DR",1066562,260233,40030,61630,166876,6.500949,2.707707,0.1564616
"2822","24220","Grand Forks, ND-MN",2009,"MB",1629431,381873,25699,271704,165687,14.85945,0.609807,0.101684
"2823","24220","Grand Forks, ND-MN",2010,"DR",1178766,275768,25782,65240,176674,10.69614,2.708063,0.1498805
"2824","24220","Grand Forks, ND-MN",2010,"MB",1777124,387907,25705,282627,166726,15.09072,0.5899153,0.09381788
