ntdid,year,mode,revenue_miles,revenue_hours,upt
7048,2012,DR,264535,24775,53630
7048,2012,MB,897869,86840,2753356
7050,2012,MB,170742,18591,488936
7052,2012,DR,199266,14521,40268
7053,2012,DR,351892,17854,94854
8001,2012,CB,1963061,64211,1047153
8001,2012,CR,1969308,60336,1905109
8001,2012,DR,2331838,161384,412924
8001,2012,LR,5936152,466244,17401892
8001,2012,MB,13901913,833045,20151380
8001,2012,VP,7553978,190690,1446888
8002,2012,DR,659321,55901,146290
8002,2012,MB,735278,55304,1026715
8003,2012,DR,336514,25442,54543
8003,2012,MB,857329,66560,1604693
8004,2012,DR,171528,21466,52056
8004,2012,MB,586612,39557,624251
8005,2012,DR,1600152,119062,272855
8005,2012,MB,1846832,112877,2588001
8005,2012,VP,1024508,18452,69262
8006,2012,DR,10285642,665780,1162821
8006,2012,LR,8446630,449030,20639068
8006,2012,MB,33520977,2658224,76716999
8007,2012,DR,294713,21700,58284
8007,2012,MB,547498,40436,1076700
8008,2012,DR,204665,20683,55212
8008,2012,MB,382788,25292,371242
8009,2012,DR,100406,9586,19340
8009,2012,MB,637171,45208,924469
8010,2012,DR,142591,13016,25313
8010,2012,MB,417288,31561,512830
8011,2012,DT,156942,19429,37747
8011,2012,MB,1028407,78554,2269222
8012,2012,DR,142143,12356,33018
8012,2012,MB,421729,33288,399961
8013,2012,DR,220973,19086,53878
8013,2012,MB,299507,24555,157711
8014,2012,DR,289361,26913,86883
8014,2012,MB,288626,19552,329929
8016,2012,DR,122971,8087,16210
8016,2012,MB,886048,57027,1012220
8019,2012,DR,623172,44507,168121
8019,2012,MB,302977,19787,141067
8020,2012,DR,139067,9733,25496
8020,2012,MB,326412,22112,250392
8025,2012,DR,41536,3510,7652
8025,2012,MB,176292,10584,134520
8026,2012,DR,26629,6579,5771
8026,2012,MB,251062,17748,435545
8027,2012,DR,82731,5222,9739
8028,2012,DR,118881,10204,28700
8028,2012,MB,812812,52705,2101697
8106,2012,VP,2058710,55245,147027
8107,2012,MB,150066,10748,445565
8109,2012,VP,1722999,37683,196961
9001,2012,CB,103463,3303,42698
9001,2012,DR,1197140,82385,208287
9001,2012,DT,95894,3756,14306
9001,2012,MB,2732038,248084,7919426
9001,2012,VP,692902,13874,93018
9002,2012,DR,5150671,359013,845903
9002,2012,DT,675700,40434,133985
9002,2012,MB,18225457,1375412,76296597
9003,2012,HR,63439052,1813621,118674764
9004,2012,DR,402473,26418,52941
9004,2012,MB,3735670,300326,7158537
9006,2012,CB,614838,23200,338961
9006,2012,DR,448415,46136,92325
9006,2012,MB,2376833,180797,5032094
9007,2012,DR,474658,35389,117196
9007,2012,MB,1833780,143407,3434360
9008,2012,DR,68357,9233,25887
9008,2012,MB,5295982,505061,21288131
9009,2012,DR,2120098,153911,261958
9009,2012,DT,416439,15915,42509
9009,2012,MB,6570084,601283,13118261
9010,2012,DT,323081,16610,74055
9010,2012,MB,2052014,164508,4064026
9012,2012,CB,493240,17492,207202
9012,2012,DT,193173,8931,31821
9012,2012,MB,2211781,175137,3987980
9013,2012,DR,5947906,300964,775553
9013,2012,LR,3084075,194696,10372862
9013,2012,MB,14561204,1205090,32338378
9014,2012,DR,6374048,413890,753896
9014,2012,MB,18247759,1614080,53642880
9015,2012,CC,302690,135674,7270191
9015,2012,DR,1673048,156221,498596
9015,2012,DT,842361,47729,312067
9015,2012,LR,5215847,543754,43607739
9015,2012,MB,12066127,1452262,95625357
9015,2012,SR,604009,105319,8078225
9015,2012,TB,6116230,945565,67544432
9016,2012,DR,1078280,64735,125652
9016,2012,FB,181337,13498,2195414
9016,2012,MB,5209212,326670,6703346
9017,2012,DR,276313,19665,49482
9017,2012,MB,1131705,93249,3037860
9019,2012,LR,3822585,195769,13192601
9019,2012,MB,5617899,505966,13145864
9020,2012,CB,77319,1915,16995
9020,2012,DR,419706,28547,51599
9020,2012,MB,2510240,201740,7931414
9022,2012,DR,40415,5345,16002
9022,2012,DT,17401,978,4491
9022,2012,MB,1087170,86882,2126885
9023,2012,DT,171614,9273,47289
9023,2012,MB,6648365,665854,28183414
9024,2012,DR,85688,8916,51674
9026,2012,CB,349952,12887,310672
9026,2012,DR,3010274,176543,474854
9026,2012,LR,7544239,427603,32654613
9026,2012,MB,16074324,1500543,51795787
9027,2012,DR,1123877,93727,209473
9027,2012,MB,3881078,329955,14304222
9028,2012,FB,182669,6884,668770
9029,2012,DR,2940052,183631,478342
9029,2012,MB,7909565,612394,15673759
9030,2012,CR,1400512,34927,1624211
9030,2012,DR,15505,1017,3506
9030,2012,DT,1026212,61972,130384
9030,2012,MB,5237788,391500,7905588
9030,2012,YR,666212,30305,2417640
9031,2012,CB,1219155,44046,350282
9031,2012,DR,3072632,164905,372322
9031,2012,DT,134051,4771,7648
9031,2012,MB,5974436,416771,8070021
9032,2012,DR,3749949,286827,459932
9032,2012,DT,205924,40377,26471
9032,2012,MB,16529497,1247389,37491585
9033,2012,DR,3486428,269901,520320
9033,2012,MB,7995596,633265,19943953
9034,2012,DR,404837,29957,90577
9034,2012,DT,24452,4795,6106
9034,2012,MB,98668,8713,120642
9035,2012,DR,462927,29524,68618
9035,2012,MB,1752942,168491,3476408
9036,2012,DR,10787840,672031,1528087
9036,2012,DT,77865,5792,43102
9036,2012,MB,19087553,1543454,52530933
9036,2012,VP,7294390,178428,1109126
9039,2012,DR,21294,2355,10475
9039,2012,DT,18239,887,6582
9039,2012,MB,1497434,142485,5331071
9041,2012,CB,75212,3745,78684
9041,2012,DT,119942,7942,79142
9041,2012,MB,2494156,235249,8415646
9042,2012,DR,70136,9031,26509
9042,2012,MB,1671826,116936,3787640
9043,2012,DR,68580,4826,9144
9043,2012,MB,239338,18772,662900
9044,2012,DR,226261,22926,109613
9045,2012,DR,10638909,694676,1317727
9045,2012,MB,15104687,1282989,59699065
9050,2012,DR,180763,17486,45756
9050,2012,MB,420295,25776,417954
9052,2012,DR,206542,14530,61285
9052,2012,MB,167690,14218,153783
9061,2012,CB,322492,8624,159949
9061,2012,DR,300211,22711,68776
9061,2012,MB,555426,47802,975805
9062,2012,DR,1061331,63433,115784
9062,2012,MB,4194227,259315,4406529
9078,2012,DR,1246841,77729,152720
9078,2012,MB,2325896,208719,3107879
9079,2012,DR,821404,55785,124720
9079,2012,MB,2527678,190728,4436917
9086,2012,DR,680455,46898,174058
9087,2012,DR,153463,10356,29318
9087,2012,MB,1255278,67212,1117366
9088,2012,CB,227721,7668,NA
9088,2012,DR,281200,27747,NA
9088,2012,MB,782672,52167,NA
9089,2012,DR,518968,34641,40958
9089,2012,MB,1467737,86488,1372442
9090,2012,DR,216361,11945,18319
9090,2012,MB,1996263,101384,1658258
9091,2012,DR,151946,11529,40896
9091,2012,MB,1603602,112729,1779676
9092,2012,DR,189963,11399,21244
9092,2012,MB,1598067,81516,976219
9093,2012,DR,324974,19240,56951
9093,2012,MB,578433,40893,712177
9095,2012,VP,18267843,392295,2277528
9119,2012,MB,202620,21246,645298
9121,2012,CB,737847,23387,258013
9121,2012,DR,159603,8104,17459
9121,2012,DT,137266,5535,18756
9121,2012,MB,1978221,144505,2880423
9131,2012,MB,633921,53763,969574
9134,2012,CR,6418662,183876,12999293
9134,2012,MB,1139558,119211,1874085
9136,2012,DR,1626792,114766,213368
9136,2012,DT,293606,13803,42935
9136,2012,MB,6294484,463938,9023817
9137,2012,DR,84636,8955,24301
9140,2012,DR,103166,7621,24700
9142,2012,MB,803164,79345,3678809
9144,2012,DR,194473,25459,44596
9144,2012,MB,1861569,125119,1751211
9146,2012,MB,9957923,671603,13860335
9147,2012,CB,1752136,80943,1843374
9147,2012,DR,1117882,123823,216632
9147,2012,DT,239286,16843,130685
9147,2012,MB,4936076,556196,22075352
9148,2012,DR,675169,40757,113434
9148,2012,MB,1854239,107109,1767178
9149,2012,DR,48790,5416,15053
9149,2012,MB,287582,18284,122690
9151,2012,CR,11708993,299389,13155790
9154,2012,HR,6156263,268801,47735749
9154,2012,LR,11143402,518746,53780784
9154,2012,MB,74813510,6707800,352171488
9154,2012,RB,1576839,96317,7831397
9154,2012,VP,26283468,580785,3355746
9155,2012,DR,61666,5311,13707
9155,2012,MB,525949,33767,446109
9156,2012,MB,393931,33006,1118533
9157,2012,DR,30491857,1780381,3275021
9159,2012,DR,204952,14278,42219
9159,2012,MB,1515516,79346,1246445
9161,2012,DR,82803,10547,20837
9161,2012,MB,467837,39301,500513
9162,2012,DR,765586,62085,130619
9162,2012,MB,2151236,152746,2431768
9163,2012,DR,168038,13553,57313
9163,2012,MB,33625,2120,14316
9164,2012,DR,348392,32526,204581
9164,2012,MB,1499743,53109,869354
9165,2012,DR,538948,37987,89854
9165,2012,MB,225433,15165,174408
9166,2012,DR,3166970,308355,1051827
9166,2012,DT,1082213,64575,441378
9166,2012,MB,5699799,509059,12007727
9167,2012,DR,67590,4700,16612
9168,2012,CB,152336,6287,128824
9168,2012,DR,123952,10772,28834
9168,2012,MB,349775,29557,210340
9169,2012,VP,6254438,144392,1221074
9171,2012,DR,709368,48342,118435
9171,2012,MB,2791913,161567,3508308
9172,2012,MB,5233648,454896,8926115
9173,2012,DR,701088,43011,192114
9173,2012,DT,4778,270,1525
9173,2012,MB,1255179,72147,837815
9175,2012,DR,115513,13679,35301
9175,2012,MB,208250,18073,178246
9182,2012,CR,805248,20194,786947
9191,2012,DR,163210,11533,20119
9192,2012,DR,79393,7441,14063
9192,2012,MB,544641,24045,298550
9193,2012,MB,1033675,100919,3256251
9194,2012,DR,60431,4828,15602
9194,2012,MB,69092,3481,42713
9195,2012,DR,16689,1330,4195
9195,2012,MB,149419,10913,156418
9196,2012,CB,104255,3200,83671
9196,2012,DR,95730,12439,22943
9196,2012,DT,2569,65,126
9196,2012,MB,1120668,53701,693327
9196,2012,VP,250531,5696,32564
9197,2012,DR,77737,7305,17942
9197,2012,MB,149017,12886,91703
9198,2012,DR,59793,3614,13168
9198,2012,MB,304499,24582,492714
9199,2012,DR,173415,11055,35709
9199,2012,MB,167642,12560,144411
9200,2012,DR,99719,14237,34009
9200,2012,MB,628017,37607,771754
9201,2012,DR,35175,2712,11896
9201,2012,MB,163793,11454,100904
9205,2012,CB,355865,18465,456956
9205,2012,DR,136279,10334,16375
9205,2012,MB,536063,35833,461902
9206,2012,CB,52118,1047,8109
9206,2012,DR,522686,27210,46992
9206,2012,MB,1208570,46646,902746
9208,2012,DR,363731,44254,136054
9208,2012,MB,1087495,69503,1306431
9209,2012,LR,2435946,168722,13553490
9211,2012,MB,1225790,209990,7613296
9213,2012,DR,62173,8183,21831
9213,2012,MB,194275,14069,283293
9214,2012,DR,71705,6845,15874
9214,2012,MB,404049,32788,387167
9215,2012,DR,52154,5867,14430
9215,2012,MB,181399,14032,183716
9217,2012,DR,43731,4148,14407
9217,2012,MB,130684,10025,44051
9219,2012,DR,108541,8357,25046
9219,2012,MB,689662,58315,1745684
9220,2012,DR,49121,3744,9988
9220,2012,MB,129300,7824,63162
9222,2012,VP,361644,7831,50026
9223,2012,DR,3080508,202039,370848
9224,2012,DR,733317,40556,173426
9225,2012,FB,82170,6602,727693
9226,2012,DR,326347,14368,36305
9226,2012,MB,660404,32638,632920
9227,2012,DR,34203,2057,2603
9227,2012,MB,95956,5695,66480
9228,2012,VP,NA,NA,NA
9229,2012,CB,449792,11185,138905
9230,2012,VP,8080765,236577,1690060
9231,2012,MB,189563,22176,175548
9232,2012,DR,172366,13860,35239
9232,2012,MB,1963072,97892,1442229
9233,2012,DR,NA,NA,NA
9233,2012,MB,NA,NA,NA
9235,2012,DR,39568,3787,6761
9235,2012,MB,57096,5560,57312
9236,2012,DR,243231,14333,33516
9236,2012,MB,589004,26774,322246
9238,2012,DR,50160,10270,19127
9238,2012,MB,105744,14080,19720
9239,2012,DR,77405,4669,10417
9239,2012,MB,159663,10454,154842
9240,2012,DR,84694,6425,12979
9240,2012,MB,261001,20399,93169
9242,2012,MG,2018473,155660,4128134
0001,2013,DR,9676769,671393,1103355
0001,2013,DT,650286,25150,86383
0001,2013,MB,33129470,2761253,98709530
0001,2013,SR,63268,11905,760933
0001,2013,TB,2845187,416118,19008029
0001,2013,VP,14032115,388170,3523813
0002,2013,DR,2517992,163222,483038
0002,2013,MB,5317034,383357,11087049
0002,2013,VP,1126943,34313,241257
0003,2013,DR,2333273,164656,371302
0003,2013,MB,4287953,373701,10349186
0003,2013,VP,4869229,144384,926359
0005,2013,DR,562334,47134,113008
0005,2013,MB,1197752,99873,2004062
0006,2013,DR,400765,36346,74697
0006,2013,MB,729280,54641,1270755
0006,2013,VP,503001,11121,73817
0007,2013,DR,1439875,117776,203926
0007,2013,DT,954575,31941,113871
0007,2013,MB,2764067,214727,8585132
0007,2013,RB,423727,35502,2707309
0007,2013,VP,288222,5620,35813
0008,2013,DR,6543965,468659,929550
0008,2013,DT,889024,34508,108150
0008,2013,LR,7717033,528133,39174406
0008,2013,MB,19107680,1620908,58662016
0008,2013,YR,162097,7470,441926
0011,2013,DR,317026,27657,46167
0011,2013,MB,1340931,88998,1454105
0012,2013,DR,1073816,84350,184021
0012,2013,MB,1881382,153255,3986877
0016,2013,DR,180682,20981,59381
0016,2013,MB,280972,22779,359742
0018,2013,DR,1925111,113869,377731
0018,2013,DT,530677,24279,88883
0018,2013,MB,2117991,131050,2789196
0018,2013,VP,4046851,88208,861586
0019,2013,CB,421945,17547,211686
0019,2013,DR,841607,66305,156477
0019,2013,MB,2344542,183863,4222385
0019,2013,VP,3566866,94315,761597
0020,2013,DR,1234202,80767,283598
0020,2013,DT,1156,39,118
0020,2013,FB,47174,6189,450732
0020,2013,MB,1974258,121062,2967591
0020,2013,VP,961211,31049,226339
0021,2013,DR,801088,58951,181228
0021,2013,DT,33617,1480,3565
0021,2013,MB,1777273,130117,5677806
0021,2013,VP,542228,9471,59782
0022,2013,DR,478048,31224,109078
0022,2013,MB,345810,23572,313783
0023,2013,MG,223612,21618,2092673
0024,2013,CB,812250,33060,734390
0024,2013,DR,1307322,83040,231021
0024,2013,MB,3073366,221572,5458859
0024,2013,VP,412699,10530,67031
0025,2013,DR,4182683,244964,488466
0025,2013,MB,1974750,154056,3413873
0025,2013,VP,447234,10046,72695
0028,2013,FB,41313,5839,182838
0029,2013,CB,1599614,70110,2669012
0029,2013,DR,1560027,82832,188222
0029,2013,MB,4348641,286645,5311451
0029,2013,VP,4857847,148411,927660
0034,2013,DR,464594,29808,59240
0034,2013,MB,793325,54975,1415110
0035,2013,FB,909909,126980,22395169
0040,2013,CB,11554328,546594,16604132
0040,2013,CR,1636847,49257,2968041
0040,2013,LR,2644107,141001,9730027
0040,2013,SR,75996,9835,962306
0041,2013,AR,1014646,37347,156301
0042,2013,DR,244199,23081,59111
0042,2013,MB,41487,11088,11949
0043,2013,DR,209144,18315,56703
0043,2013,MB,1578408,74803,890632
0044,2013,CB,259160,7536,109897
0044,2013,DR,280381,25516,55204
0044,2013,MB,845857,55427,644968
0044,2013,VP,1056349,28673,126746
0045,2013,DR,133862,10447,20082
0045,2013,MB,517182,26926,475875
0046,2013,DR,123636,10451,18954
0046,2013,MB,483559,32880,332420
0047,2013,MB,411448,28278,1183072
0048,2013,DR,27393,1850,5754
0048,2013,MB,77132,5492,33477
0049,2013,VP,1587720,34936,256245
0051,2013,DR,31656,2786,6992
0051,2013,MB,136767,8750,51947
0051,2013,VP,132201,3138,28440
0053,2013,DR,38210,1200,6482
0053,2013,MB,480391,13653,413032
0054,2013,FB,50060,5010,445110
0055,2013,DR,193801,13905,38416
0055,2013,MB,168397,10047,186122
0057,2013,CB,416502,15028,119281
0057,2013,DR,438238,34045,163444
0057,2013,MB,274559,20776,417683
0058,2013,SR,310281,51571,3818224
0058,2013,TR,31873,3420,1644621
0059,2013,CB,124740,3465,23680
0059,2013,DR,45326,5891,17593
0059,2013,MB,160445,11340,150675
0060,2013,MB,68106,5343,9209
0061,2013,DR,94798,6957,16613
0061,2013,MB,177278,9908,228736
0063,2013,DT,42237,3519,6976
0063,2013,MB,23249,1785,6923
0064,2013,DR,161379,14007,45594
0064,2013,MB,343545,29301,693694
0064,2013,VP,66629,1373,12532
0065,2013,CB,97590,4610,8529
0065,2013,DR,304057,24959,75244
1001,2013,DR,3720126,250606,558690
1001,2013,DT,1261799,58608,139600
1001,2013,MB,8077334,603704,19785010
1002,2013,DR,72147,8503,13366
1002,2013,MB,464480,37656,442233
1003,2013,CR,22072553,742332,35228830
1003,2013,DR,17027721,1415266,2108870
1003,2013,FB,279493,20173,1251763
1003,2013,HR,23283517,1439054,168720814
1003,2013,LR,5821706,617991,70025292
1003,2013,MB,23420074,2336236,114704519
1003,2013,TB,637504,69397,3213890
1004,2013,DR,763184,67151,190983
1004,2013,MB,1272694,110323,2860510
1005,2013,DR,505162,41632,99917
1005,2013,MB,1172348,79955,1398381
1006,2013,DR,354001,30822,49557
1006,2013,MB,1415854,107172,1980005
1007,2013,DR,260448,26848,22653
1007,2013,MB,817560,48318,549521
1008,2013,DR,2716346,198850,312015
1008,2013,MB,4385363,324283,11438765
1013,2013,CB,68525,4283,63981
1013,2013,DR,537161,38389,71934
1013,2013,MB,1214103,109859,1954671
1014,2013,DR,669147,38102,99289
1014,2013,DT,273975,18525,48238
1014,2013,MB,1648580,140636,3519559
1015,2013,DR,26634,2220,10624
1015,2013,MB,235136,18506,352923
1016,2013,MB,819570,67621,1452363
1017,2013,DR,2936085,203376,408024
1040,2013,DR,57533,3665,4714
1040,2013,MB,959478,62283,1160807
1042,2013,DR,272394,19613,78965
1045,2013,CB,223426,9453,161887
1045,2013,MB,161481,12453,193816
1048,2013,MB,6395365,501492,14429543
1049,2013,DR,1880546,126946,249074
1049,2013,MB,22868,1958,4672
1050,2013,DR,432717,33117,95668
1050,2013,MB,2070180,167730,5893515
1051,2013,DR,409683,27913,62176
1051,2013,MB,994460,60481,878379
1053,2013,DR,163072,12520,33538
1053,2013,MB,245524,17222,199734
1055,2013,MB,3610150,325415,9562318
1056,2013,MB,1474516,131528,3450789
1057,2013,DR,515291,51781,103465
1057,2013,MB,1048946,104729,1956768
1061,2013,DR,2132411,135928,380798
1061,2013,DT,45597,2012,7523
1061,2013,MB,661333,43879,729056
1063,2013,DR,135794,14112,24774
1063,2013,MB,369819,24011,366458
1064,2013,CB,315665,8885,97248
1064,2013,DR,1391440,104627,242055
1064,2013,MB,1549250,87034,837733
1066,2013,CB,442741,14727,188823
1066,2013,DR,348841,31968,55191
1066,2013,MB,1067501,92847,2496465
1069,2013,DR,670303,51688,133991
1086,2013,DR,155903,10472,13694
1086,2013,MB,697019,42990,481088
1087,2013,DR,141721,9220,19226
1087,2013,MB,428903,31460,495813
1088,2013,FB,71858,15287,946184
1096,2013,MB,614440,48279,1016068
1098,2013,DR,415293,38706,106966
1098,2013,MB,141145,7680,173587
1099,2013,DR,655214,69360,293816
1102,2013,CB,314616,11607,236501
1102,2013,CR,1467607,30279,871468
1105,2013,CB,149351,3567,73194
1105,2013,DR,4270671,172520,450210
1105,2013,DT,1241824,83288,63909
1105,2013,MB,1181930,80836,541415
1107,2013,DR,283115,19386,60860
1107,2013,MB,281679,20716,399816
1108,2013,VP,4451516,104969,682277
1112,2013,MB,189007,12934,248635
1114,2013,MB,330400,23226,153690
1115,2013,CR,2027240,66880,556347
1117,2013,CB,1102348,28953,471241
1118,2013,DR,739339,69381,112251
1118,2013,MB,813622,54988,448761
1119,2013,MB,518669,35554,1184426
1122,2013,CB,2227551,67901,640446
1123,2013,DR,126803,8168,13803
1123,2013,MB,14178,1062,1345
1125,2013,DR,224705,21929,59554
1126,2013,DR,301982,20342,39405
1128,2013,DR,711068,54555,91517
1128,2013,MB,1095883,89036,2542922
1130,2013,MB,587194,39862,819400
1132,2013,CB,55575,1663,18807
1133,2013,CB,1226869,35674,559114
2002,2013,CB,290233,9298,170958
2002,2013,DR,1227990,66087,126667
2002,2013,DT,219550,23982,153643
2002,2013,MB,7093954,596138,15062212
2002,2013,VP,73474,1542,7683
2003,2013,DR,512403,36096,95257
2003,2013,MB,1119350,102412,2251455
2004,2013,DR,1607742,91124,171314
2004,2013,LR,978874,85895,6308928
2004,2013,MB,8674422,791339,23270057
2005,2013,DR,231726,16918,53502
2005,2013,MB,687384,36442,636817
2006,2013,DR,60623,11303,25571
2006,2013,MB,314563,29349,425565
2008,2013,CB,8933443,544307,13422499
2008,2013,DR,48552759,3940755,6273991
2008,2013,HR,344975317,19018610,2656476693
2008,2013,MB,88055855,12282348,770962014
2008,2013,RB,1518371,256568,19861653
2009,2013,MB,187461,14897,348746
2010,2013,DR,165830,9375,19278
2010,2013,MB,861516,44212,458982
2018,2013,DR,1003771,77652,147712
2018,2013,DT,101099,10094,13833
2018,2013,MB,3024538,265844,9372854
2071,2013,DR,214813,16692,37966
2071,2013,MB,376443,24035,140443
2072,2013,DR,6866666,339691,562806
2072,2013,MB,7232629,385769,5805413
2075,2013,HR,4383073,141064,10542383
2076,2013,DR,2732406,156756,264468
2076,2013,MB,7747027,716456,32475123
2078,2013,CR,65213150,1955223,83290878
2078,2013,FB,48167,4182,186817
2078,2013,MB,142388,25744,350523
2080,2013,CR,60753208,1792128,80136446
2080,2013,DR,12104396,688068,1166188
2080,2013,LR,2451663,173759,18169307
2080,2013,MB,77462561,5676469,161252466
2080,2013,VP,4603754,104987,790148
2080,2013,YR,1230305,49742,2859160
2082,2013,FB,184114,17426,21378832
2082,2013,MB,616467,27599,642005
2084,2013,MB,2359692,126521,3178084
2085,2013,MB,323745,18928,117251
2086,2013,DR,528005,26951,68770
2089,2013,MB,27181,3121,9452
2096,2013,DR,161592,9714,20027
2096,2013,MB,425735,19186,140437
2098,2013,FB,124054,14224,1178224
2098,2013,HR,9873106,533851,70547639
2099,2013,HR,2441952,119931,6985191
2100,2013,CR,64819926,2113052,99256047
2113,2013,DR,1358268,87222,169354
2113,2013,MB,5042467,446293,19975013
2116,2013,MB,529088,30518,432984
2120,2013,DR,17488,2032,2324
2120,2013,MB,330884,18575,331728
2122,2013,CB,8920522,250978,4055180
2126,2013,CB,9488777,211858,4538549
2128,2013,CB,4241193,205151,2831637
2132,2013,MB,1079382,135429,5504389
2135,2013,CB,1129479,48187,636228
2137,2013,CB,680631,18543,318742
2143,2013,DR,29586,2377,4836
2145,2013,DR,466415,28338,66933
2145,2013,MB,1584964,120708,4388699
2145,2013,VP,28452,618,4212
2148,2013,DR,148249,10836,29186
2148,2013,MB,200771,12903,122486
2149,2013,CB,3433078,137820,2843122
2158,2013,DR,223440,9767,19936
2158,2013,MB,527233,22179,75866
2160,2013,CB,940390,70700,572536
2161,2013,CB,1763335,95209,1934275
2163,2013,CB,2122864,114673,1635691
2165,2013,CB,809122,62351,563937
